"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"Ray Lamanno","Reds","441","1547","355","18","122","150","2","7.6 %","9.8 %",".086",".272",".252",".314",".338",".311","81","1.0","","4.3","1007270"
"Doc Cramer","Tigers","720","2964","768","12","329","243","19","6.2 %","2.9 %",".070",".288",".282",".330",".352",".322","89","-21.0","","4.3","1002727"
"Dain Clay","Reds","433","1699","397","3","203","98","39","6.8 %","7.7 %",".055",".280",".258",".314",".312",".308","82","11.0","","4.2","1002326"
"Pete Suder","Athletics","1282","4915","1138","45","424","489","18","5.5 %","8.3 %",".087",".267",".250",".293",".337",".293","67","-6.0","","4.2","1012669"
"Babe Dahlgren","- - -","502","1989","479","22","187","247","5","8.2 %","8.3 %",".096",".284",".267",".332",".363",".332","93","-7.0","","4.1","1002925"
"Jerry Lumpe","- - -","413","1577","374","14","179","130","7","8.4 %","8.4 %",".082",".281",".264",".325",".346",".302","82","-2.0","","4.0","1007832"
"Eddie Bressoud","Giants","384","1251","273","23","118","96","2","7.4 %","15.0 %",".129",".271",".242",".301",".371",".295","79","-1.0","","3.9","1001397"
"Mike Tresh","- - -","648","2198","457","1","174","160","12","11.1 %","7.4 %",".030",".260",".238",".326",".269",".294","76","0.0","","3.9","1013178"
"Steve Mesner","Reds","408","1613","374","2","136","151","11","6.9 %","3.6 %",".055",".266",".257",".311",".311",".302","79","12.0","","3.8","1008798"
"Steve Bilko","- - -","422","1440","303","48","145","179","0","10.5 %","19.4 %",".177",".266",".237",".317",".413",".331","90","12.0","","3.8","1000966"
"Steve Souchock","- - -","473","1324","313","50","163","186","15","6.6 %","12.4 %",".202",".260",".255",".307",".457",".346","102","-3.0","","3.8","1012290"
"Luis Olmo","- - -","462","1733","458","29","208","272","33","5.1 %","7.4 %",".124",".291",".281",".319",".405",".344","99","-27.0","","3.7","1009784"
"Lennie Merullo","Cubs","632","2245","491","6","188","151","37","6.0 %","7.8 %",".061",".259",".239",".290",".300",".288","70","-13.0","","3.7","1008796"
"Billy Pierce","- - -","475","1083","176","0","86","59","1","5.4 %","18.0 %",".022",".233",".185",".236",".207",".212","20","0.0","","3.6","1010326"
"Jim Dyck","- - -","330","1134","242","26","139","114","4","11.6 %","12.3 %",".142",".264",".246",".339",".389",".337","97","-1.0","","3.6","1003611"
"Leon Culberson","- - -","370","1347","324","14","148","131","27","7.9 %","9.4 %",".113",".288",".266",".327",".379",".336","100","-8.0","","3.6","1002857"
"Russ Nixon","- - -","362","1256","328","18","110","132","0","4.7 %","8.5 %",".113",".293",".280",".313",".392",".307","87","-16.0","","3.5","1009609"
"Ed Stevens","- - -","375","1356","308","28","134","193","7","8.9 %","11.1 %",".145",".269",".252",".322",".398",".339","91","8.0","","3.5","1012509"
"Whitey Wietelmann","- - -","506","1795","384","7","164","116","13","8.2 %","6.4 %",".053",".252",".237",".304",".290",".291","69","-1.0","","3.5","1013930"
"Pete Fox","Red Sox","391","1591","415","6","187","170","42","5.8 %","7.5 %",".090",".309",".286",".334",".376",".337","102","-9.0","","3.5","1004283"
"Bob Schmidt","Giants","308","1003","232","27","94","111","0","7.2 %","13.4 %",".139",".269",".253",".308",".392",".306","87","-10.0","","3.5","1011576"
"Nap Reyes","Giants","279","1005","264","13","90","110","5","4.4 %","6.2 %",".103",".293",".284",".326",".387",".338","96","1.0","","3.4","1010859"
"Pete Whisenant","- - -","439","1072","218","37","133","133","16","7.7 %","17.7 %",".179",".241",".225",".285",".404",".308","82","18.0","","3.3","1013844"
"Hal Smith","Cardinals","521","1677","406","23","120","162","6","5.4 %","6.9 %",".091",".267",".259",".299",".349",".284","66","4.0","","3.3","1012156"
"Don Zimmer","- - -","569","1845","393","48","178","194","33","7.0 %","18.9 %",".136",".268",".235",".291",".371",".293","71","-4.0","","3.3","1014442"
"Ray Katt","- - -","417","1177","248","32","92","120","2","6.3 %","13.9 %",".124",".244",".232",".282",".356",".286","67","7.0","","3.2","1006713"
"Don Ross","- - -","411","1343","310","10","103","124","8","10.0 %","4.2 %",".076",".268",".262",".339",".338",".327","95","-5.0","","3.2","1011227"
"Harry Chiti","- - -","482","1593","347","41","133","179","4","7.1 %","14.6 %",".131",".259",".241",".297",".372",".296","75","-11.0","","3.2","1002198"
"Norm Zauchin","- - -","346","1197","242","50","134","159","5","11.4 %","18.9 %",".175",".248",".233",".324",".408",".331","95","9.0","","3.2","1014422"
"Mike McCormick","- - -","528","1722","409","9","202","154","4","8.4 %","6.6 %",".092",".282",".266",".329",".358",".323","87","-2.0","","3.2","1008419"
"Bobby Richardson","Yankees","470","1566","385","3","155","95","14","5.1 %","4.5 %",".055",".276",".266",".302",".321",".276","71","10.0","","3.1","1010903"
"Hal Peck","- - -","355","1192","305","15","136","112","10","7.3 %","7.2 %",".113",".293",".279",".334",".392",".339","104","-5.0","","3.1","1010115"
"Jimmy Bloodworth","- - -","643","2353","532","40","204","267","12","5.5 %","10.4 %",".104",".260",".244",".291",".349",".300","70","-3.0","","3.1","1001084"
"Carl Sawatski","- - -","406","1079","218","29","72","124","0","10.7 %","15.6 %",".131",".249",".230",".315",".361",".303","79","-4.0","","3.1","1011475"
"Roy Hughes","- - -","284","1078","260","1","143","58","29","6.5 %","5.8 %",".055",".284",".266",".317",".322",".313","85","-5.0","","3.0","1006161"
"Roy Partee","- - -","367","1245","273","2","89","114","2","10.6 %","9.6 %",".052",".280",".250",".334",".303",".309","80","1.0","","3.0","1010032"
"Paul Richards","Tigers","335","1121","228","11","95","113","15","10.3 %","10.2 %",".079",".252",".231",".313",".310",".306","79","6.0","","2.9","1010918"
"Bobby Del Greco","- - -","355","1153","219","18","121","70","10","12.1 %","18.0 %",".120",".264",".223",".325",".343",".308","83","7.0","","2.9","1003172"
"Jack Lohrke","- - -","354","1046","221","22","125","96","9","10.6 %","8.2 %",".133",".247",".242",".327",".375",".333","88","-6.0","","2.8","1007708"
"Mark Christman","- - -","731","2742","650","18","232","284","10","6.3 %","5.3 %",".073",".268",".257",".309",".331",".303","77","-15.0","","2.8","1002218"
"Gee Walker","Reds","460","1750","415","15","172","187","32","4.7 %","9.6 %",".084",".274",".252",".293",".336",".304","82","7.0","","2.8","1013519"
"Gil Coan","- - -","918","3166","731","39","384","278","83","7.3 %","12.1 %",".105",".282",".254",".316",".359",".316","83","-4.0","","2.8","1002373"
"Willy Miranda","- - -","824","2121","423","6","176","132","13","7.8 %","11.8 %",".050",".250",".221",".282",".271",".255","54","18.0","","2.8","1008991"
"Cliff Mapes","- - -","459","1382","289","38","199","172","8","12.2 %","15.4 %",".163",".266",".242",".338",".406",".344","97","-12.0","","2.7","1008094"
"Erv Dusak","- - -","407","1176","249","24","167","103","11","11.9 %","15.5 %",".114",".276",".244",".335",".357",".333","89","-2.0","","2.7","1003600"
"Rube Walker","- - -","608","1758","360","35","114","192","3","8.5 %","12.1 %",".114",".241",".227",".294",".341",".293","66","3.0","","2.6","1013532"
"Coaker Triplett","- - -","382","1192","272","24","115","150","10","8.8 %","7.2 %",".121",".254",".250",".317",".371",".331","96","-4.0","","2.6","1013187"
"Chuck Diering","- - -","752","1920","411","14","217","141","16","12.3 %","13.0 %",".089",".286",".249",".345",".338",".320","87","-14.0","","2.6","1003287"
"Ken Aspromonte","- - -","313","1176","268","17","120","93","7","10.5 %","9.4 %",".098",".275",".259",".338",".357",".318","93","-23.0","","2.5","1000342"
"Willie Tasby","- - -","304","1155","262","21","152","89","8","8.7 %","13.9 %",".112",".285",".256",".329",".368",".316","93","-13.0","","2.4","1012832"
"Jerry Lynch","- - -","613","1803","462","56","212","230","7","6.2 %","12.6 %",".170",".290",".277",".321",".448",".338","99","-37.0","","2.4","1007865"
"Sibby Sisti","Braves","689","2041","428","19","237","170","15","9.7 %","12.8 %",".083",".272",".240",".319",".323",".309","82","-35.0","","2.4","1012022"
"Preston Ward","- - -","744","2346","522","50","219","262","7","9.8 %","13.4 %",".127",".275",".253",".326",".380",".322","86","-10.0","","2.3","1013623"
"Milt Bolling","- - -","400","1328","280","19","127","94","5","8.6 %","14.2 %",".104",".272",".241",".313",".345",".301","72","-3.0","","2.3","1001149"
"Dick Kryhoski","- - -","569","1946","475","45","203","231","5","6.1 %","8.4 %",".138",".270",".265",".314",".403",".326","88","1.0","","2.2","1007187"
"Frenchy Bordagaray","Dodgers","380","1217","306","8","175","124","18","8.1 %","4.5 %",".094",".287",".278",".339",".372",".343","101","-27.0","","2.1","1001197"
"Don Gutteridge","- - -","650","2741","614","10","356","182","58","8.1 %","8.4 %",".085",".270",".248",".310",".332",".306","80","-39.0","","2.0","1005157"
"Allie Clark","- - -","358","1107","267","32","131","149","2","6.5 %","6.3 %",".149",".256",".262",".312",".410",".331","91","-2.0","","2.0","1002263"
"Bob Swift","- - -","808","2508","494","14","162","178","7","10.9 %","7.3 %",".048",".242",".226",".313",".275",".288","65","2.0","","2.0","1012789"
"Bud Metheny","Yankees","376","1580","344","31","187","156","12","9.4 %","7.7 %",".112",".253",".247",".323",".359",".326","98","-13.0","","1.9","1008807"
"Rocky Nelson","- - -","545","1409","322","26","171","160","7","8.0 %","5.9 %",".126",".254",".254",".318",".380",".317","84","8.0","","1.9","1009510"
"Max Marshall","Reds","329","1384","311","15","140","105","15","6.4 %","7.2 %",".093",".257",".245",".297",".339",".306","85","5.0","","1.8","1008143"
"Nanny Fernandez","- - -","408","1489","336","16","139","145","20","7.3 %","9.5 %",".086",".267",".248",".306",".334",".308","81","-9.0","","1.8","1003999"
"Sherry Robertson","- - -","585","1687","339","26","196","151","32","11.7 %","13.6 %",".114",".257",".230",".323",".344",".319","84","-17.0","","1.8","1011047"
"Johnny Berardino","- - -","516","1768","373","10","173","155","12","9.8 %","9.0 %",".084",".259",".238",".318",".322",".305","74","-13.0","","1.8","1000861"
"Chico Fernandez","- - -","509","1830","397","16","150","149","47","6.6 %","10.0 %",".077",".260",".241",".291",".318",".276","63","-8.0","","1.8","1003994"
"Gail Harris","- - -","437","1471","320","51","159","190","2","7.2 %","13.2 %",".166",".245",".240",".304",".406",".314","89","0.0","","1.8","1005413"
"Dixie Howell","- - -","340","1013","224","12","98","93","1","8.6 %","13.8 %",".091",".279",".246",".314",".337",".306","71","-4.0","","1.8","1006095"
"Virgil Trucks","- - -","516","1009","171","2","63","70","1","0.9 %","15.2 %",".033",".212",".180",".189",".213",".186","0","0.0","","1.7","1013203"
"Reno Bertoia","- - -","509","1641","364","25","166","146","13","6.7 %","13.2 %",".102",".271",".247",".303",".348",".290","73","-8.0","","1.6","1000917"
"Joe Hoover","Tigers","338","1384","301","5","178","84","19","6.6 %","14.6 %",".073",".287",".243",".300",".316",".293","71","-8.0","","1.5","1006009"
"Irv Hall","Athletics","508","2052","496","0","178","168","16","4.7 %","7.2 %",".050",".282",".261",".302",".311",".289","72","-15.0","","1.5","1005251"
"Joe DeMaestri","- - -","1091","3637","807","49","321","279","15","4.6 %","13.7 %",".090",".264",".237",".275",".328",".271","57","1.0","","1.4","1003186"
"Frank Mancuso","- - -","337","1117","241","5","85","98","2","9.0 %","10.6 %",".066",".268",".241",".314",".306",".300","76","-4.0","","1.4","1008050"
"Jimmy Outlaw","Tigers","532","1877","449","6","223","168","21","9.3 %","7.0 %",".069",".288",".268",".339",".337",".322","87","-11.0","","1.4","1009909"
"Roy Hartsfield","Braves","265","1063","266","13","138","59","14","6.9 %","13.7 %",".085",".310",".273",".324",".358",".321","88","-20.0","","1.3","1005463"
"Ed Busch","Athletics","270","1000","240","0","80","75","7","6.2 %","2.8 %",".036",".270",".262",".311",".298",".291","73","-5.0","","1.3","1001747"
"Lloyd Merriman","- - -","455","1346","291","12","140","117","20","9.4 %","9.2 %",".103",".261",".242",".316",".345",".312","77","2.0","","1.2","1008791"
"Whitey Herzog","- - -","370","1130","242","13","135","95","10","12.3 %","14.8 %",".099",".287",".248",".342",".348",".315","87","-11.0","","1.2","1005746"
"Tom McBride","- - -","408","1298","326","2","140","141","13","7.2 %","4.9 %",".065",".289",".275",".328",".340",".318","87","-4.0","","1.2","1008346"
"Lee Handley","- - -","355","1195","281","2","106","107","13","6.4 %","4.9 %",".060",".271",".258",".307",".318",".301","69","2.0","","1.1","1005300"
"Gene Moore","- - -","313","1098","253","13","145","147","1","7.6 %","8.5 %",".104",".268",".253",".312",".357",".314","88","1.0","","1.1","1009110"
"George Binks","- - -","351","1181","277","8","112","130","21","5.7 %","9.1 %",".091",".275",".253",".299",".344",".305","84","3.0","","1.0","1000973"
"Hank Arft","Browns","300","1056","229","13","116","118","8","13.0 %","12.6 %",".123",".284",".253",".352",".375",".340","89","-5.0","","1.0","1000298"
"Billy Consolo","- - -","497","1147","219","9","139","67","6","11.8 %","21.9 %",".072",".285",".220",".315",".293",".285","65","-4.0","","1.0","1002545"
"Jimmy Brown","- - -","258","1051","233","1","104","91","7","7.2 %","1.6 %",".055",".247",".243",".299",".299",".290","70","-1.0","","0.9","1001528"
"Pete Castiglione","- - -","545","1820","426","24","205","150","10","5.7 %","6.9 %",".093",".264",".255",".300",".349",".302","67","1.0","","0.9","1002067"
"Bill Renna","- - -","370","1035","219","28","123","119","2","9.6 %","16.0 %",".153",".262",".239",".315",".391",".320","88","-4.0","","0.8","1010836"
"Dick Cole","- - -","456","1380","303","2","106","107","2","9.6 %","9.0 %",".063",".275",".249",".322",".312",".298","69","-16.0","","0.6","1002414"
"Ray Coleman","- - -","559","1902","446","20","208","199","19","7.8 %","8.3 %",".116",".275",".258",".318",".374",".318","79","-5.0","","0.6","1002431"
"Johnny Rucker","Giants","476","1823","450","16","221","149","23","4.0 %","8.5 %",".092",".281",".262",".294",".354",".309","79","-21.0","","0.5","1011280"
"Gil Torres","Senators","344","1356","320","0","99","119","20","3.9 %","4.8 %",".049",".265",".252",".282",".301",".276","67","-1.0","","0.5","1013131"
"Bobby Young","- - -","686","2719","609","15","244","137","18","7.6 %","7.8 %",".069",".267",".249",".308",".318",".292","68","-17.0","","0.5","1014364"
"Hal Rice","- - -","424","1283","307","19","129","162","1","7.3 %","10.4 %",".112",".279",".260",".314",".372",".315","79","-1.0","","0.4","1010896"
"Hal Jeffcoat","- - -","918","2131","487","26","249","188","49","5.3 %","13.6 %",".106",".279",".248",".291",".355",".303","72","-1.0","","0.3","1006377"
"Mike Guerra","- - -","564","1747","382","9","168","168","25","7.5 %","6.9 %",".061",".258",".242",".301",".304",".288","64","-10.0","","0.2","1005119"
"Al Kozar","- - -","285","1101","252","6","118","94","6","8.7 %","7.8 %",".080",".273",".254",".321",".334",".311","75","-21.0","","0.2","1007130"
"Jack Dittmer","- - -","395","1312","283","24","117","136","2","5.9 %","7.8 %",".101",".237",".232",".280",".333",".283","68","-15.0","","0.1","1003329"
"Neil Berry","- - -","442","1230","265","0","148","74","11","9.2 %","8.5 %",".042",".270",".244",".317",".286",".289","61","-8.0","","0.0","1000909"
"Fred Marsh","- - -","464","1378","296","10","148","96","13","9.1 %","12.4 %",".072",".271",".239",".310",".311",".291","68","-13.0","","0.0","1008139"
"Marv Rickert","- - -","402","1248","284","19","139","145","4","7.1 %","12.9 %",".104",".273",".247",".302",".352",".307","78","-4.0","","0.0","1010938"
"Nippy Jones","- - -","412","1470","369","25","146","209","4","4.8 %","6.9 %",".115",".274",".267",".304",".382",".317","79","-8.0","","-0.2","1006578"
"Whitey Platt","- - -","333","1094","256","13","117","147","2","7.4 %","11.2 %",".114",".280",".255",".314",".369",".315","77","-8.0","","-0.3","1010392"
"Mickey Grasso","- - -","322","1051","216","5","78","87","2","7.7 %","10.3 %",".042",".250",".226",".291",".268",".269","55","-9.0","","-0.5","1004956"
"Howie Schultz","- - -","470","1698","383","24","163","208","15","4.8 %","12.8 %",".108",".267",".241",".281",".349",".298","72","-1.0","","-0.8","1011634"
"Sam Dente","- - -","743","2535","585","4","205","214","9","6.6 %","3.8 %",".053",".261",".252",".303",".305",".287","61","-26.0","","-0.9","1003214"
"Roy Schalk","White Sox","279","1224","256","2","97","109","8","6.3 %","7.6 %",".048",".253",".233",".284",".281",".270","63","-10.0","","-1.1","1011518"
"Eddie Miksis","- - -","1042","3338","722","44","383","228","52","6.4 %","9.4 %",".085",".251",".236",".288",".322",".284","61","-7.0","","-1.1","1008854"
"Eddie Pellagrini","- - -","563","1587","321","20","167","133","13","8.1 %","12.7 %",".090",".250",".226",".295",".316",".290","61","-19.0","","-1.2","1010133"
"Faye Throneberry","- - -","497","1416","301","29","151","137","23","8.6 %","19.4 %",".124",".278",".237",".307",".361",".303","78","-20.0","","-1.2","1013046"
"Tommy Brown","- - -","494","1384","309","31","151","159","7","6.1 %","10.3 %",".114",".251",".241",".292",".355",".302","72","-27.0","","-1.3","1001563"
"Herb Plews","- - -","346","1107","266","4","125","82","3","6.7 %","12.0 %",".087",".295",".262",".312",".348",".293","76","-33.0","","-1.4","1010395"
"Ken Wood","- - -","342","1109","223","34","110","143","1","9.2 %","12.7 %",".169",".230",".224",".298",".393",".315","76","-15.0","","-1.5","1014227"
"Billy Hitchcock","- - -","703","2502","547","5","231","257","15","8.2 %","9.2 %",".056",".269",".243",".310",".299",".291","63","-23.0","","-1.6","1005860"
"Paul Lehner","- - -","540","1932","455","22","175","197","6","6.6 %","6.1 %",".106",".266",".257",".309",".364",".311","72","-18.0","","-1.6","1007487"
"Tom Umphlett","- - -","361","1252","285","6","108","111","7","6.0 %","8.5 %",".068",".266",".246",".292",".314",".281","60","4.0","","-1.8","1013278"
"Skeeter Webb","- - -","484","1638","316","0","137","103","27","4.6 %","8.7 %",".044",".228",".207",".245",".251",".236","37","21.0","","-1.9","1013713"
"Virgil Stallcup","- - -","587","2131","497","22","171","214","9","2.4 %","8.5 %",".093",".256",".241",".260",".334",".273","52","-9.0","","-1.9","1012393"
"Billy Hunter","- - -","630","2052","410","16","166","144","23","5.4 %","9.4 %",".076",".235",".219",".264",".294",".256","49","-6.0","","-2.1","1006196"
"Bob Borkowski","- - -","470","1260","294","16","126","112","2","6.0 %","13.2 %",".095",".281",".251",".298",".346",".296","67","-12.0","","-2.2","1001204"
"John Sullivan","- - -","605","2088","422","1","203","162","18","10.3 %","9.9 %",".040",".259",".230",".312",".270",".286","69","-58.0","","-2.3","1012702"
"Bob Usher","- - -","428","1218","259","18","133","102","9","7.4 %","11.2 %",".094",".254",".235",".295",".329",".289","67","-24.0","","-3.1","1013303"
"Ted Kazanski","Phillies","417","1443","288","14","118","116","4","6.2 %","11.3 %",".082",".237",".217",".269",".299",".257","49","-23.0","","-3.8","1006725"
