"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"Mike Anderson","- - -","463","1379","312","23","127","112","5","9.5 %","20.9 %",".119",".311",".254",".325",".374",".314","90","32.0","","6.0","1000237"
"Ted Uhlaender","- - -","898","3191","772","36","343","285","52","6.3 %","8.7 %",".090",".279",".263",".311",".353",".300","87","-22.0","","5.9","1013264"
"Jack Brohamer","- - -","518","1905","416","24","159","150","8","7.5 %","7.0 %",".080",".249",".243",".300",".323",".286","78","23.0","","5.9","1001465"
"Bobby Darwin","- - -","628","2415","555","83","247","327","15","6.6 %","23.5 %",".161",".302",".252",".312",".413",".330","106","-23.0","","5.9","1002995"
"Bubba Morton","- - -","451","1065","248","14","117","128","7","10.4 %","13.4 %",".102",".302",".267",".351",".370",".328","108","12.0","","5.9","1009229"
"Juan Marichal","- - -","453","1303","198","4","70","74","2","2.7 %","20.1 %",".038",".208",".166",".190",".204",".180","9","0.0","","5.8","1008106"
"Johnny Blanchard","- - -","413","1175","251","61","123","182","2","10.4 %","11.4 %",".210",".223",".243",".323",".453",".338","111","-11.0","","5.8","1001043"
"Juan Beniquez","- - -","369","1408","341","8","170","95","48","7.0 %","11.2 %",".075",".298",".267",".322",".342",".307","89","28.0","","5.8","1000833"
"Duffy Dyer","- - -","485","1527","301","22","102","122","2","8.8 %","18.5 %",".097",".261",".220",".295",".317",".278","72","16.0","","5.7","1003613"
"Jim Rice","Red Sox","321","1312","356","48","173","200","18","5.2 %","19.6 %",".186",".332",".294",".331",".480",".363","122","-1.0","","5.7","1010897"
"Felix Torres","Angels","365","1291","302","27","109","153","2","5.5 %","15.6 %",".128",".282",".254",".297",".381",".301","90","6.0","","5.7","1013129"
"Ron Woods","- - -","570","1459","290","26","162","130","27","12.0 %","11.7 %",".109",".250",".233",".326",".342",".308","90","19.0","","5.7","1014243"
"Jim Spencer","- - -","1021","3736","870","79","349","392","8","7.1 %","10.3 %",".117",".267",".256",".310",".373",".306","93","1.0","","5.7","1012325"
"Don Blasingame","- - -","706","2640","580","8","292","132","26","8.7 %","8.3 %",".061",".267",".246",".314",".307",".283","74","11.0","","5.6","1001056"
"Fred Kendall","Padres","679","2295","492","27","139","193","5","7.0 %","8.8 %",".082",".247",".235",".289",".317",".277","73","-7.0","","5.5","1006828"
"Paul Casanova","- - -","858","2930","627","50","214","252","2","3.4 %","14.7 %",".094",".248",".225",".252",".319",".253","60","19.0","","5.3","1002030"
"Gus Triandos","- - -","414","1440","282","47","108","171","0","10.1 %","16.8 %",".153",".237",".222",".304",".375",".302","87","-11.0","","5.3","1013182"
"Leroy Stanton","- - -","593","2036","448","47","214","244","35","7.9 %","21.7 %",".134",".298",".246",".311",".380",".314","103","-7.0","","5.2","1012420"
"Ed Spiezio","- - -","554","1716","367","39","126","174","16","7.9 %","14.3 %",".117",".257",".238",".303",".355",".299","87","-8.0","","5.2","1012340"
"Rick Manning","Indians","258","1141","298","9","142","78","35","7.4 %","12.0 %",".088",".323",".289",".342",".377",".330","109","3.0","","5.2","1008068"
"Billy Conigliaro","- - -","347","1239","289","40","142","128","9","6.9 %","19.7 %",".173",".291",".256",".311",".429",".330","102","6.0","","5.2","1002501"
"Dave Nelson","- - -","775","2820","621","20","332","207","186","7.6 %","13.5 %",".067",".280",".245",".306",".313",".292","85","-25.0","","5.2","1009499"
"Jerry Remy","Angels","283","1186","279","1","146","74","69","7.0 %","8.3 %",".047",".284",".261",".312",".307",".289","84","22.0","","5.1","1010828"
"Ruben Amaro","- - -","808","2077","427","8","178","140","11","9.7 %","11.6 %",".061",".266",".235",".313",".296",".277","74","-2.0","","5.1","1000206"
"Tim Cullen","- - -","700","1960","387","9","155","134","10","7.5 %","11.2 %",".058",".245",".220",".282",".278",".256","63","31.0","","5.1","1002862"
"Del Crandall","- - -","387","1200","262","20","89","103","5","8.0 %","7.2 %",".091",".246",".242",".304",".334",".277","73","19.0","","5.0","1002729"
"Claudell Washington","Athletics","354","1402","371","15","167","149","83","5.3 %","15.3 %",".104",".328",".285",".326",".389",".325","108","2.0","","5.0","1013654"
"Wes Covington","- - -","616","1735","429","67","181","264","1","8.1 %","13.7 %",".182",".284",".274",".336",".456",".347","120","-47.0","","5.0","1002687"
"Phil Garner","Athletics","347","1186","270","14","104","129","40","5.6 %","12.1 %",".118",".277",".251",".297",".369",".307","96","3.0","","4.9","1004541"
"Walt Williams","- - -","835","2555","640","33","284","173","34","4.9 %","8.3 %",".096",".283",".270",".310",".365",".307","90","2.0","","4.9","1014044"
"Cam Carreon","- - -","345","1081","256","11","111","112","3","8.9 %","10.5 %",".087",".290",".264",".332",".351",".306","89","-3.0","","4.9","1001988"
"Jerry Lynch","- - -","571","1342","336","59","152","240","5","8.3 %","14.1 %",".208",".284",".277",".339",".485",".356","122","-33.0","","4.9","1007865"
"Cito Gaston","- - -","906","3120","748","87","302","357","13","5.7 %","21.0 %",".145",".303",".257",".300",".401",".316","96","-59.0","","4.8","1004566"
"Rich Reese","- - -","866","2225","512","52","248","245","16","7.1 %","12.1 %",".130",".268",".253",".312",".384",".312","94","0.0","","4.8","1010778"
"Cecil Cooper","Red Sox","400","1447","377","40","191","181","12","5.6 %","13.1 %",".164",".303",".283",".324",".447",".344","109","8.0","","4.8","1002592"
"Charlie Lau","- - -","471","1153","275","16","92","132","3","7.9 %","10.6 %",".118",".285",".266",".324",".384",".310","93","-11.0","","4.8","1007379"
"Glenn Borgmann","Twins","325","1138","226","9","95","107","3","12.0 %","12.7 %",".067",".261",".233",".325",".300",".294","81","10.0","","4.8","1001201"
"Jim Gosger","- - -","699","2066","411","30","197","177","25","10.5 %","15.3 %",".104",".257",".226",".309",".331",".289","80","21.0","","4.7","1004892"
"Chuck Schilling","Red Sox","541","2192","470","23","230","146","11","8.0 %","10.8 %",".079",".260",".239",".304",".317",".283","68","25.0","","4.7","1011560"
"Dave Nicholson","- - -","484","1528","280","56","167","168","6","13.0 %","33.9 %",".169",".301",".214",".319",".384",".315","100","-7.0","","4.7","1009558"
"Johnny Oates","- - -","413","1423","322","10","109","104","9","8.2 %","9.2 %",".062",".274",".254",".315",".316",".282","70","16.0","","4.7","1009674"
"Andy Kosco","- - -","657","2102","464","73","204","267","5","4.7 %","16.7 %",".158",".251",".236",".273",".394",".297","91","2.0","","4.7","1007115"
"Al Gallagher","- - -","442","1432","333","11","114","130","7","9.6 %","11.5 %",".074",".292",".263",".335",".337",".305","89","-9.0","","4.6","1004445"
"Vic Power","- - -","658","2393","600","35","244","215","17","4.1 %","4.5 %",".104",".269",".270",".300",".374",".299","83","19.0","","4.6","1010506"
"Jesus Alou","- - -","1260","4376","1160","30","438","348","31","2.9 %","5.8 %",".072",".290",".279",".304",".351",".290","83","-4.0","","4.5","1000178"
"Dick Bertell","- - -","439","1428","325","10","91","110","2","7.2 %","13.1 %",".063",".284",".251",".305",".314",".274","65","20.0","","4.5","1000913"
"Wally Moon","Dodgers","472","1473","345","32","170","187","20","12.8 %","13.5 %",".129",".302",".274",".368",".403",".343","115","-28.0","","4.4","1009085"
"Joe Hague","- - -","430","1392","286","40","141","163","4","12.7 %","15.9 %",".151",".260",".239",".336",".391",".326","101","-4.0","","4.4","1005200"
"Tom Satriano","- - -","674","1865","365","21","130","157","7","11.5 %","12.1 %",".078",".248",".225",".316",".303",".282","80","-11.0","","4.4","1011454"
"Ty Cline","- - -","885","2012","429","6","249","123","22","7.6 %","12.8 %",".065",".273",".237",".304",".303",".278","74","28.0","","4.4","1002355"
"Bob Coluccio","- - -","337","1209","231","26","137","107","33","10.0 %","16.5 %",".138",".246",".219",".303",".357",".304","88","27.0","","4.4","1002476"
"Gail Hopkins","- - -","514","1400","324","25","142","145","6","11.4 %","5.9 %",".110",".266",".266",".352",".376",".330","103","-2.0","","4.4","1006015"
"Duke Snider","- - -","385","1066","234","39","123","148","3","13.4 %","17.7 %",".185",".283",".257",".358",".442",".351","118","-16.0","","4.3","1012230"
"Steve Boros","- - -","390","1429","302","26","137","147","11","12.6 %","11.6 %",".116",".268",".249",".350",".366",".323","94","-15.0","","4.3","1001207"
"Gary Thomasson","Giants","444","1376","312","21","170","130","26","9.3 %","14.5 %",".123",".285",".253",".323",".377",".322","95","6.0","","4.3","1012977"
"Don Sutton","Dodgers","410","1053","142","0","50","44","1","3.6 %","23.1 %",".016",".207",".153",".190",".170",".171","7","0.0","","4.2","1012745"
"Hector Lopez","Yankees","621","1877","427","44","199","211","3","8.0 %","15.8 %",".131",".280",".252",".312",".383",".309","94","-5.0","","4.2","1007755"
"Carl Taylor","- - -","411","1006","225","10","113","115","12","13.5 %","12.9 %",".086",".301",".266",".367",".352",".334","107","-10.0","","4.2","1012862"
"Steve Brye","Twins","521","1790","428","22","194","156","13","6.5 %","12.7 %",".099",".289",".261",".311",".360",".306","90","8.0","","4.2","1001610"
"Sonny Jackson","- - -","936","3390","767","7","396","162","126","7.4 %","7.8 %",".052",".271",".251",".308",".303",".284","76","-54.0","","4.1","1006313"
"Tom Grieve","Senators","521","1709","397","56","179","216","6","6.4 %","20.1 %",".161",".292",".255",".306",".417",".328","107","-5.0","","4.1","1005035"
"Dan Ford","Twins","267","1049","260","35","159","145","23","6.3 %","18.8 %",".174",".309",".273",".328",".447",".352","121","-15.0","","4.1","1004216"
"Buddy Bradford","- - -","689","1832","363","52","224","175","36","10.1 %","22.4 %",".138",".270",".226",".312",".364",".309","92","-3.0","","4.0","1001299"
"Larry Stahl","- - -","730","1889","400","36","167","163","22","7.5 %","18.9 %",".119",".272",".232",".292",".351",".289","84","9.0","","4.0","1012383"
"Ted Savage","- - -","642","1613","321","34","202","163","49","12.4 %","16.9 %",".127",".266",".233",".334",".361",".319","98","-11.0","","4.0","1011470"
"Mickey Lolich","- - -","427","1006","90","0","63","31","1","10.3 %","35.4 %",".011",".197",".111",".216",".122",".175","5","0.0","","4.0","1007712"
"Roy Foster","Indians","337","1153","257","45","136","118","9","9.5 %","12.7 %",".185",".255",".253",".336",".438",".348","114","-16.0","","4.0","1004257"
"Al Weis","- - -","800","1763","346","7","195","115","55","6.6 %","17.0 %",".056",".265",".219",".278",".275",".255","62","20.0","","4.0","1013743"
"Harvey Kuenn","- - -","658","2331","574","25","266","194","14","9.3 %","7.5 %",".091",".290",".278",".345",".369",".320","100","-41.0","","4.0","1007200"
"Sixto Lezcano","Brewers","289","1130","265","20","113","108","20","8.9 %","18.9 %",".116",".317",".266",".334",".383",".328","106","3.0","","3.9","1007593"
"Ed Stroud","- - -","529","1500","320","14","209","100","72","8.6 %","14.9 %",".100",".273",".237",".306",".336",".299","91","0.0","","3.9","1012631"
"Ben Oglivie","- - -","466","1443","353","38","154","155","34","6.1 %","16.8 %",".145",".297",".266",".312",".411",".327","102","-1.0","","3.8","1009746"
"Ted Kubiak","- - -","936","2784","565","13","238","202","13","9.7 %","9.8 %",".058",".253",".231",".307",".289",".272","71","-7.0","","3.8","1007190"
"Len Gabrielson","- - -","704","1936","446","37","177","176","20","7.4 %","16.3 %",".113",".288",".253",".310",".366",".303","96","-16.0","","3.8","1004419"
"Bucky Dent","White Sox","506","1973","462","10","168","165","10","5.9 %","8.1 %",".065",".278",".260",".305",".325",".289","78","-16.0","","3.8","1003212"
"Don Zimmer","- - -","526","1748","380","43","175","158","12","6.6 %","18.9 %",".136",".272",".236",".290",".372",".295","80","-9.0","","3.8","1014442"
"Bobby Del Greco","- - -","376","1170","235","24","150","99","6","11.2 %","14.1 %",".125",".259",".235",".335",".360",".318","90","2.0","","3.8","1003172"
"Gene Michael","- - -","948","3095","642","15","249","226","22","7.6 %","13.6 %",".055",".263",".229",".288",".284",".264","67","-24.0","","3.8","1008837"
"Woody Woodward","- - -","880","2424","517","1","208","148","14","7.0 %","12.4 %",".050",".272",".236",".294",".287",".260","62","4.0","","3.8","1014250"
"Mike Tyson","Cardinals","495","1665","383","7","155","135","14","5.2 %","13.1 %",".079",".283",".249",".289",".327",".276","67","10.0","","3.7","1013258"
"Rich Coggins","- - -","335","1191","287","12","125","90","50","6.0 %","8.4 %",".096",".282",".265",".312",".361",".310","97","8.0","","3.7","1002397"
"Joe Koppe","- - -","378","1180","236","11","118","100","6","12.2 %","18.4 %",".078",".286",".235",".330",".312",".297","80","-2.0","","3.7","1007108"
"Leron Lee","- - -","610","1769","404","31","173","152","19","7.5 %","17.8 %",".125",".291",".250",".307",".375",".307","91","-4.0","","3.7","1007458"
"Phil Gagliano","- - -","701","1605","336","14","150","159","5","10.2 %","11.5 %",".075",".262",".238",".316",".313",".289","80","1.0","","3.6","1004425"
"Sam Bowens","- - -","479","1418","287","45","141","143","25","7.1 %","20.7 %",".152",".253",".223",".283",".375",".295","90","8.0","","3.6","1001249"
"Phil Linz","- - -","519","1518","322","11","185","96","13","7.4 %","12.8 %",".077",".265",".235",".295",".311",".274","74","-2.0","","3.6","1007642"
"Norm Miller","- - -","539","1561","325","24","166","159","16","10.2 %","17.0 %",".117",".277",".238",".323",".356",".310","97","-13.0","","3.6","1008916"
"Lee Lacy","- - -","354","1202","300","10","147","102","17","6.7 %","11.6 %",".081",".302",".273",".320",".354",".305","90","-6.0","","3.5","1007243"
"Danny Thompson","- - -","681","2411","550","15","189","194","8","5.0 %","9.7 %",".062",".269",".248",".287",".310",".273","68","0.0","","3.5","1013003"
"Larry Parrish","Expos","320","1245","286","21","124","130","6","6.0 %","14.8 %",".129",".280",".250",".299",".379",".306","83","-1.0","","3.5","1010020"
"Tom Hutton","- - -","506","1373","293","17","144","141","13","12.9 %","7.0 %",".091",".258",".249",".346",".340",".313","90","8.0","","3.5","1006246"
"Johnny Temple","- - -","344","1391","324","5","137","76","24","10.6 %","6.8 %",".059",".287",".268",".347",".327",".312","94","-20.0","","3.5","1012910"
"Enos Cabell","- - -","362","1237","304","8","164","107","53","4.6 %","12.9 %",".078",".295",".262",".297",".340",".297","88","3.0","","3.5","1001804"
"Len Randle","Senators","604","2392","545","11","256","192","77","7.1 %","12.3 %",".068",".286",".253",".308",".321",".288","80","-10.0","","3.4","1010693"
"Bob Barton","- - -","392","1153","237","9","54","66","3","7.5 %","14.6 %",".061",".260",".226",".287",".287",".259","62","14.0","","3.4","1000630"
"Chico Salmon","- - -","658","1802","415","31","202","149","46","4.9 %","12.9 %",".105",".272",".249",".290",".354",".290","84","-16.0","","3.4","1011386"
"Bruce Bochte","Angels","303","1192","280","10","118","123","13","10.7 %","10.0 %",".077",".294",".270",".349",".347",".320","106","-1.0","","3.4","1001106"
"Al Spangler","- - -","805","2479","561","21","278","169","30","11.3 %","8.7 %",".089",".280",".261",".346",".350",".313","99","-46.0","","3.4","1012302"
"John Donaldson","- - -","403","1380","292","4","96","86","19","9.6 %","9.6 %",".056",".263",".238",".313",".295",".281","80","-5.0","","3.3","1003378"
"Bubba Phillips","- - -","465","1790","425","36","173","177","12","4.4 %","9.6 %",".105",".264",".256",".293",".362",".292","77","-5.0","","3.3","1010284"
"Willie Smith","- - -","691","1794","410","46","171","211","20","6.0 %","15.8 %",".147",".272",".248",".295",".395",".303","91","-7.0","","3.3","1012216"
"Denny Doyle","- - -","799","3072","714","14","303","188","36","5.7 %","8.5 %",".066",".271",".252",".295",".317",".278","69","0.0","","3.3","1003460"
"Phil Niekro","Braves","462","1005","145","6","51","62","0","1.1 %","19.6 %",".045",".200",".163",".179",".208",".178","1","0.0","","3.3","1009583"
"Al Cowens","Royals","349","1279","310","8","143","126","40","6.0 %","9.7 %",".082",".287",".263",".311",".346",".304","88","18.0","","3.3","1002689"
"Hal Lanier","- - -","1196","3940","843","8","297","273","11","3.5 %","11.1 %",".047",".255",".228",".255",".275",".237","48","50.0","","3.2","1007324"
"Richie Scheinblum","- - -","462","1392","320","13","131","127","0","10.7 %","9.7 %",".089",".284",".263",".343",".352",".318","104","-14.0","","3.2","1011541"
"J.C. Martin","- - -","898","2422","484","32","189","227","9","8.3 %","12.1 %",".093",".243",".224",".293",".316",".270","71","-23.0","","3.2","1008173"
"Jerry Morales","- - -","735","2756","660","58","295","303","19","7.6 %","11.1 %",".123",".278",".264",".319",".387",".315","90","-29.0","","3.1","1009138"
"Jerry Moses","- - -","380","1159","269","25","89","109","1","5.4 %","15.9 %",".130",".280",".251",".295",".381",".299","83","-12.0","","3.1","1009242"
"Bobby Valentine","- - -","420","1434","348","9","137","119","25","6.0 %","6.4 %",".067",".280",".270",".314",".337",".298","91","-19.0","","3.1","1013324"
"Dick Tracewski","- - -","614","1393","262","8","148","91","15","9.6 %","18.2 %",".059",".260",".213",".289",".272",".257","67","8.0","","3.0","1013151"
"Marty Perez","- - -","789","3032","683","20","280","218","10","7.1 %","9.8 %",".069",".271",".249",".304",".318",".286","70","-27.0","","3.0","1010182"
"Barry Foote","Expos","348","1256","271","25","101","118","4","5.5 %","12.3 %",".122",".247",".233",".276",".355",".283","68","5.0","","3.0","1004210"
"Enzo Hernandez","Padres","688","2605","522","2","240","113","129","7.3 %","5.8 %",".042",".239",".225",".284",".267",".265","66","-19.0","","3.0","1005700"
"Marty Keough","- - -","562","1293","283","31","159","119","18","8.4 %","16.6 %",".143",".276",".245",".316",".388",".312","92","2.0","","3.0","1006857"
"Chuck Hiller","- - -","704","2344","516","20","253","152","14","6.7 %","8.0 %",".073",".257",".243",".299",".316",".279","74","-9.0","","3.0","1005812"
"Mike Ryan","- - -","633","2098","370","28","146","161","4","7.2 %","17.6 %",".088",".223",".193",".252",".280",".241","48","32.0","","3.0","1011347"
"Jake Wood","- - -","608","2068","469","35","279","168","79","7.7 %","17.5 %",".112",".292",".250",".312",".362",".309","87","-37.0","","3.0","1014220"
"Chuck Cottier","- - -","475","1488","293","16","138","107","27","8.1 %","14.8 %",".102",".251",".220",".284",".322",".275","68","12.0","","2.9","1002663"
"Ken Hamlin","- - -","323","1008","226","9","91","65","16","7.8 %","9.6 %",".082",".268",".250",".308",".332",".288","78","2.0","","2.9","1005279"
"Ed Goodson","- - -","448","1276","318","29","105","165","1","4.7 %","9.8 %",".118",".275",".265",".302",".383",".307","86","1.0","","2.9","1004860"
"Frank Taveras","Pirates","390","1371","296","0","153","73","88","7.8 %","11.9 %",".036",".275",".240",".304",".277",".285","75","-12.0","","2.8","1012852"
"Terry Harmon","Phillies","479","1208","251","2","151","67","17","9.2 %","13.7 %",".056",".276",".236",".314",".292",".284","72","1.0","","2.7","1005373"
"Ken Reitz","- - -","636","2380","598","23","176","235","6","3.4 %","8.2 %",".079",".279",".266",".291",".345",".287","74","-15.0","","2.6","1010823"
"Billy Bryan","- - -","374","1070","209","41","86","125","0","8.5 %","26.4 %",".179",".258",".216",".284",".395",".299","87","-22.0","","2.6","1001602"
"Bob Montgomery","Red Sox","317","1115","257","21","104","137","5","4.8 %","20.0 %",".115",".295",".250",".287",".364",".295","77","-4.0","","2.6","1009070"
"Boots Day","- - -","464","1289","295","8","146","98","15","7.4 %","10.9 %",".056",".286",".256",".314",".312",".285","74","13.0","","2.6","1003095"
"Robin Yount","Brewers","413","1661","396","13","174","132","35","5.0 %","11.1 %",".078",".282",".257",".294",".335",".288","79","-21.0","","2.6","1014396"
"Al Luplow","- - -","481","1397","292","33","147","125","8","9.1 %","15.2 %",".117",".258",".235",".311",".352",".297","85","1.0","","2.6","1007842"
"Mike de la Hoz","- - -","445","1015","239","19","96","92","2","4.6 %","11.6 %",".104",".268",".251",".290",".354",".285","79","-1.0","","2.5","1003159"
"Pedro Gonzalez","- - -","407","1171","264","8","99","70","22","4.4 %","15.0 %",".069",".283",".244",".282",".313",".262","67","15.0","","2.5","1004843"
"Jose Tartabull","- - -","749","2020","484","2","247","107","81","5.7 %","6.7 %",".059",".279",".261",".303",".320",".286","76","1.0","","2.5","1012830"
"Fred Stanley","- - -","367","1029","199","4","107","61","8","10.6 %","12.5 %",".043",".258",".225",".311",".268",".277","73","-2.0","","2.5","1012411"
"Julio Gotay","- - -","386","1060","254","6","105","70","11","5.8 %","11.8 %",".063",".292",".259",".308",".322",".285","75","-3.0","","2.4","1004897"
"Jerry Kindall","- - -","546","1745","341","36","169","163","11","7.2 %","23.8 %",".116",".270",".217",".277",".333",".272","65","10.0","","2.4","1006921"
"Bobby Wine","- - -","1160","3453","680","30","248","268","7","6.2 %","15.5 %",".072",".249",".215",".265",".287",".246","52","14.0","","2.4","1014124"
"Roman Mejias","- - -","323","1101","267","37","140","119","16","4.6 %","12.4 %",".148",".267",".260",".300",".409",".316","93","-8.0","","2.3","1008740"
"Frank White","Royals","381","1184","254","10","121","105","37","4.4 %","11.6 %",".085",".256",".232",".268",".317",".271","65","16.0","","2.3","1013872"
"Ray Oyler","- - -","542","1445","221","15","110","86","2","9.3 %","24.8 %",".076",".229",".175",".258",".251",".235","47","23.0","","2.3","1009929"
"Bill Voss","- - -","475","1320","267","19","119","127","15","8.9 %","12.7 %",".090",".248",".227",".298",".317",".280","77","17.0","","2.3","1013458"
"Steve Hovley","- - -","436","1152","263","8","122","88","29","10.1 %","11.1 %",".072",".287",".258",".335",".330",".309","92","-4.0","","2.3","1006068"
"Angel Mangual","- - -","441","1318","304","22","122","125","5","4.5 %","14.2 %",".102",".271",".245",".279",".346",".283","82","15.0","","2.3","1008055"
"Ivan Murrell","- - -","554","1372","308","33","126","123","20","3.2 %","24.9 %",".130",".294",".236",".265",".366",".281","74","18.0","","2.2","1009401"
"Pepe Mangual","- - -","307","1145","234","16","154","81","64","12.8 %","20.4 %",".098",".300",".242",".342",".341",".325","96","-15.0","","2.2","1008058"
"Bill Sharp","- - -","375","1220","281","9","122","95","3","6.1 %","8.9 %",".086",".273",".255",".303",".341",".291","79","19.0","","2.2","1011807"
"Mike Phillips","- - -","368","1163","258","8","101","87","10","6.5 %","11.5 %",".078",".269",".243",".293",".321",".278","70","1.0","","2.2","1010296"
"Doug Griffin","- - -","622","2368","524","7","209","165","33","6.7 %","8.6 %",".054",".267",".246",".300",".300",".276","66","7.0","","2.1","1005040"
"Carl Warwick","- - -","530","1616","363","31","168","149","13","7.9 %","14.9 %",".112",".276",".248",".307",".360",".300","87","-9.0","","2.1","1013646"
"Joe Christopher","- - -","573","1793","421","28","197","170","28","8.4 %","14.8 %",".115",".298",".263",".332",".378",".318","98","-32.0","","2.1","1002213"
"Walt Bond","- - -","325","1189","278","36","130","161","6","7.8 %","13.5 %",".155",".275",".260",".325",".416",".326","109","-29.0","","2.1","1001159"
"Steve Swisher","Cubs","281","1034","203","11","66","91","3","8.4 %","19.5 %",".085",".270",".223",".293",".307",".277","61","8.0","","2.0","1012795"
"Gene Freese","- - -","464","1493","338","45","150","176","16","6.2 %","15.5 %",".148",".264",".246",".294",".394",".302","86","-26.0","","2.0","1004328"
"Don Landrum","- - -","441","1236","259","10","143","72","33","7.9 %","15.6 %",".072",".275",".235",".306",".306",".283","72","12.0","","2.0","1007299"
"Manny Jimenez","- - -","429","1116","273","26","90","144","0","6.7 %","8.7 %",".129",".278",".272",".337",".401",".330","101","-21.0","","1.9","1006413"
"Roy Howell","Rangers","277","1008","231","19","100","107","3","7.0 %","19.3 %",".119",".298",".252",".306",".370",".307","92","-14.0","","1.9","1006104"
"Ron LeFlore","Tigers","329","1466","380","14","196","89","109","6.6 %","21.0 %",".086",".355",".282",".332",".368",".327","101","-33.0","","1.9","1007478"
"Jeff Torborg","- - -","574","1525","297","8","78","101","3","6.8 %","12.4 %",".052",".240",".214",".268",".265",".238","53","8.0","","1.9","1013123"
"Jim Holt","- - -","679","1735","428","19","174","177","8","5.4 %","9.6 %",".087",".283",".265",".305",".352",".296","82","6.0","","1.9","1005985"
"Larry Biittner","- - -","511","1542","377","7","124","108","5","7.1 %","7.9 %",".070",".288",".268",".321",".338",".300","86","0.0","","1.8","1000962"
"John Lowenstein","Indians","558","1837","392","39","213","171","71","9.0 %","14.6 %",".117",".263",".239",".308",".356",".304","89","-11.0","","1.8","1007790"
"Nelson Mathews","- - -","303","1068","216","22","92","98","8","8.2 %","23.0 %",".137",".275",".223",".289",".360",".283","74","5.0","","1.8","1008240"
"Dave Roberts","Padres","366","1438","324","33","127","127","23","5.6 %","16.3 %",".117",".273",".244",".288",".361",".297","86","-31.0","","1.8","1011032"
"Russ Nixon","- - -","544","1458","342","9","105","134","0","6.5 %","11.8 %",".077",".286",".257",".307",".334",".284","72","-20.0","","1.7","1009609"
"Jerry Terrell","Twins","407","1326","324","2","163","95","31","4.5 %","9.4 %",".054",".292",".265",".300",".319",".287","74","-1.0","","1.6","1012922"
"Charlie Spikes","- - -","517","1951","437","59","208","220","27","6.8 %","16.2 %",".146",".266",".245",".301",".391",".313","95","-20.0","","1.6","1012341"
"Derrel Thomas","- - -","611","2514","552","16","274","166","69","8.4 %","10.6 %",".076",".272",".246",".313",".322",".293","80","-53.0","","1.6","1012971"
"Ron Brand","- - -","568","1500","322","3","108","106","20","7.5 %","8.4 %",".042",".261",".239",".303",".282",".267","68","-15.0","","1.5","1001351"
"Tommie Reynolds","- - -","513","1318","265","12","141","87","12","8.9 %","12.6 %",".069",".254",".226",".306",".296",".280","76","12.0","","1.5","1010875"
"Ken Hubbs","Cubs","324","1357","310","14","148","98","11","5.5 %","16.9 %",".089",".291",".247",".290",".336",".278","67","4.0","","1.4","1006124"
"Jerry Buchek","- - -","421","1275","259","22","96","108","5","5.9 %","24.5 %",".105",".278",".220",".269",".325",".261","64","-1.0","","1.4","1001616"
"Chico Fernandez","- - -","347","1249","269","24","120","110","21","7.4 %","12.4 %",".109",".255",".238",".294",".346",".288","70","-13.0","","1.2","1003994"
"Minnie Minoso","- - -","333","1152","250","20","147","127","21","9.7 %","9.2 %",".116",".261",".252",".340",".368",".322","96","-20.0","","1.2","1008984"
"Rick Auerbach","- - -","368","1201","239","4","111","56","34","7.9 %","11.7 %",".050",".248",".219",".284",".269",".259","63","-7.0","","1.2","1000362"
"Jim Wohlford","Royals","412","1436","334","5","171","108","51","8.0 %","10.7 %",".068",".290",".261",".322",".329",".298","84","5.0","","1.2","1014179"
"Von Joshua","- - -","523","1592","415","16","189","114","42","4.7 %","14.2 %",".097",".316",".278",".312",".375",".309","89","-25.0","","1.2","1006629"
"Norm Larker","- - -","327","1094","236","15","102","115","1","11.0 %","8.7 %",".103",".261",".249",".337",".352",".309","88","-4.0","","1.1","1007343"
"Dave Marshall","- - -","489","1211","258","16","123","114","13","11.0 %","19.7 %",".092",".301",".246",".333",".338",".307","92","-20.0","","1.1","1008136"
"Joey Amalfitano","- - -","492","1547","322","8","191","95","17","10.1 %","12.1 %",".077",".268",".237",".318",".314",".285","75","-16.0","","1.1","1000204"
"Larvell Blanks","- - -","291","1009","236","9","105","87","5","7.5 %","8.8 %",".080",".277",".259",".315",".340",".303","84","-23.0","","1.1","1001051"
"Luis Melendez","- - -","600","1612","366","9","166","122","18","6.7 %","10.8 %",".070",".275",".248",".299",".318",".282","73","4.0","","1.1","1008746"
"Gino Cimoli","- - -","401","1463","341","17","147","133","6","6.4 %","14.0 %",".119",".287",".255",".303",".375",".301","81","-4.0","","1.1","1002241"
"Charlie James","- - -","467","1428","349","27","153","167","7","3.3 %","17.4 %",".114",".296",".257",".286",".371",".291","72","19.0","","1.1","1006346"
"Bob Heise","- - -","417","1166","267","1","93","81","3","3.9 %","5.9 %",".044",".262",".247",".279",".291",".260","61","5.0","","1.0","1005599"
"Mario Guerrero","- - -","289","1025","241","1","78","63","5","3.9 %","6.0 %",".045",".266",".252",".286",".297",".269","64","1.0","","1.0","1005118"
"Billy Cowan","- - -","493","1253","281","40","131","125","17","4.0 %","23.7 %",".151",".282",".236",".269",".387",".291","82","-12.0","","1.0","1002688"
"Chuck Harrison","- - -","328","1116","241","17","94","126","3","7.6 %","13.2 %",".105",".261",".238",".297",".343",".288","82","-1.0","","0.9","1005407"
