"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"Arnold Hauser","- - -","433","1675","349","6","180","137","68","7.2 %","11.0 %",".062",".268",".238",".305",".300",".301","74","-15.0","","3.4","1005501"
"Cliff Lee","- - -","521","1718","475","38","216","216","14","6.1 %","10.8 %",".162",".322",".300",".344",".462",".369","100","-20.0","","3.4","1007450"
"Marty Keough","- - -","841","2008","434","43","256","176","26","8.2 %","15.8 %",".137",".270",".242",".309",".379",".306","86","0.0","","3.4","1006857"
"Nap Reyes","Giants","279","1005","264","13","90","110","5","4.4 %","6.2 %",".103",".293",".284",".326",".387",".338","96","1.0","","3.4","1010859"
"Jack Quinn","- - -","771","1512","248","8","90","113","5","5.9 %","21.9 %",".056",".235",".184",".236",".240",".231","27","0.0","","3.4","1010605"
"Howard Freigau","- - -","579","2176","537","15","224","226","32","6.3 %","7.4 %",".098",".290",".272",".322",".370",".325","82","-18.0","","3.4","1004332"
"Bob Melvin","- - -","640","2095","456","35","174","212","4","4.7 %","18.9 %",".103",".273",".233",".268",".337",".266","64","17.0","","3.4","1008758"
"Guy Zinn","- - -","314","1247","297","15","136","139","28","8.7 %","10.2 %",".129",".304",".269",".338",".398",".353","103","-18.0","","3.4","1014451"
"Duane Kuiper","- - -","1037","3754","917","1","329","263","52","6.6 %","6.8 %",".045",".292",".271",".325",".316",".288","78","-30.0","","3.4","1007207"
"Garrett Jones","- - -","419","1574","357","60","167","193","24","9.3 %","20.5 %",".196",".286",".254",".323",".450",".334","107","-11.2","-4.5","3.4","2714"
"Jack Chesbro","- - -","393","1151","217","5","85","82","5","2.2 %","",".071",".000",".197",".216",".267",".226","37","0.0","","3.4","1002179"
"Charlie Carr","- - -","507","2093","492","6","185","240","49","3.4 %","9.7 %",".077",".322",".252",".280",".329",".290","79","14.0","","3.4","1001985"
"Tubby Spencer","- - -","449","1457","298","3","106","133","13","6.0 %","9.3 %",".054",".268",".225",".281",".279",".272","74","-2.0","","3.4","1012331"
"Mark Bailey","- - -","326","1126","209","24","101","101","2","14.7 %","19.7 %",".117",".261",".220",".337",".337",".303","94","-16.0","","3.3","1000428"
"Yuniesky Betancourt","- - -","962","3641","925","60","381","375","30","3.3 %","9.3 %",".123",".281",".268",".292",".391",".294","78","-48.3","4.6","3.3","8585"
"John Donaldson","- - -","403","1380","292","4","96","86","19","9.6 %","9.6 %",".056",".263",".238",".313",".295",".281","80","-5.0","","3.3","1003378"
"Ian Stewart","Rockies","432","1418","293","54","178","187","16","10.3 %","27.9 %",".192",".298",".236",".323",".428",".325","87","-3.4","1.0","3.3","5950"
"George Magoon","- - -","522","2104","439","2","199","201","47","9.2 %","",".055",".000",".239",".321",".294",".303","79","-4.0","","3.3","1007972"
"Willie Smith","- - -","691","1794","410","46","171","211","20","6.0 %","15.8 %",".147",".272",".248",".295",".395",".303","91","-7.0","","3.3","1012216"
"Dario Lodigiani","- - -","405","1551","355","16","142","156","12","9.1 %","5.5 %",".098",".269",".260",".338",".358",".328","85","-15.0","","3.3","1007697"
"Orlando Palmeiro","- - -","1165","2706","640","12","306","226","37","9.8 %","8.5 %",".076",".297",".274",".351",".350",".314","85","7.2","3.1","3.3","28"
"Chief Roseman","- - -","681","2956","726","17","443","222","19","4.5 %","12.3 %",".097",".266",".263",".312",".360",".311","106","-20.0","","3.3","1011207"
"Rudy Hulswitt","- - -","644","2426","564","3","208","203","49","5.6 %","6.8 %",".061",".268",".253",".299",".314",".294","85","-73.0","","3.3","1006177"
"Benny Agbayani","- - -","377","1255","299","39","145","156","16","11.1 %","19.6 %",".170",".319",".274",".362",".445",".349","106","-11.8","0.1","3.3","416"
"Joey Gathright","- - -","452","1329","309","1","178","96","81","7.3 %","16.0 %",".040",".318",".263",".328",".303",".292","72","23.9","7.4","3.3","3913"
"Bob Montgomery","Red Sox","372","1285","306","23","125","156","6","5.0 %","20.9 %",".114",".311",".258",".296",".372",".302","81","-8.0","","3.3","1009070"
"Bob Meacham","Yankees","438","1591","324","8","202","114","58","8.8 %","17.3 %",".071",".287",".236",".313",".308",".288","78","-9.0","","3.3","1008701"
"Pop Corkhill","- - -","1086","4614","1120","31","650","631","137","3.8 %","5.0 %",".082",".229",".254",".288",".337",".291","82","84.0","","3.3","1002629"
"Phil Todt","- - -","957","3765","880","57","372","453","29","5.5 %","6.1 %",".138",".263",".258",".305",".395",".319","77","34.0","","3.3","1013098"
"Neal Ball","- - -","501","1772","404","4","162","151","92","5.6 %","18.6 %",".063",".222",".251",".296",".314",".304","84","-31.0","","3.3","1000497"
"Ramon Vazquez","- - -","693","2227","496","22","244","176","20","9.7 %","18.6 %",".095",".309",".254",".328",".350",".302","82","-18.5","4.9","3.3","1058"
"Klondike Douglass","- - -","747","3126","766","10","368","275","84","7.3 %","4.4 %",".062",".275",".274",".337",".336",".326","90","-37.0","","3.3","1003434"
"John McMullin","- - -","244","1122","308","4","234","137","38","3.6 %","3.6 %",".065",".293",".285",".310",".349",".304","100","14.0","","3.3","1008649"
"Red Worthington","- - -","292","1103","298","12","118","111","2","4.4 %","6.4 %",".136",".300",".287",".321",".423",".337","101","0.0","","3.3","1014263"
"Steve Lake","- - -","424","1197","267","18","89","108","1","3.6 %","13.3 %",".093",".261",".237",".268",".331",".263","58","30.0","","3.3","1007264"
"Wilson Betemit","- - -","696","1949","469","63","223","243","9","9.2 %","26.0 %",".179",".341",".269",".336",".448",".337","104","-46.5","-6.1","3.3","1861"
"Alex McCarthy","- - -","432","1519","306","5","136","122","23","6.8 %","8.1 %",".053",".249",".229",".295",".282",".281","67","17.0","","3.2","1008364"
"Hal Lanier","- - -","1196","3940","843","8","297","273","11","3.5 %","11.1 %",".047",".255",".228",".255",".275",".237","48","50.0","","3.2","1007324"
"Harry Howell","- - -","458","1510","302","11","143","131","19","4.2 %","",".103",".000",".217",".257",".319",".272","66","-11.0","","3.2","1006097"
"Carl Hubbell","Giants","535","1397","246","4","95","101","1","2.4 %","12.3 %",".036",".218",".191",".212",".227",".205","14","0.0","","3.2","1006123"
"Creepy Crespi","Cardinals","264","1035","240","4","125","88","8","8.7 %","9.9 %",".057",".293",".263",".336",".321",".318","85","2.0","","3.2","1002762"
"Danny Heep","- - -","859","2222","503","30","208","229","12","9.9 %","10.9 %",".101",".275",".257",".330",".357",".307","94","-10.0","","3.2","1005576"
"Ray Katt","- - -","417","1177","248","32","92","120","2","6.3 %","13.9 %",".124",".244",".232",".282",".356",".286","67","7.0","","3.2","1006713"
"Pug Bennett","Cardinals","240","1035","228","1","86","55","27","7.4 %","",".049",".000",".248",".312",".297",".301","91","-7.0","","3.2","1000846"
"Martin Powell","- - -","279","1238","329","3","213","115","","6.1 %","5.7 %",".064",".292",".283",".326",".347",".311","112","-24.0","","3.2","1010493"
"Barry McCormick","- - -","989","4029","867","15","433","417","130","6.9 %","15.2 %",".066",".262",".238",".297",".303",".292","70","3.0","","3.2","1008410"
"Josh Phelps","- - -","464","1552","380","64","198","244","2","7.5 %","25.6 %",".199",".337",".273",".343",".472",".352","111","-3.2","-6.6","3.2","1318"
"Norm Zauchin","- - -","346","1197","242","50","134","159","5","11.4 %","18.9 %",".175",".248",".233",".324",".408",".331","95","9.0","","3.2","1014422"
"Richie Scheinblum","- - -","462","1392","320","13","131","127","0","10.7 %","9.7 %",".089",".284",".263",".343",".352",".318","104","-14.0","","3.2","1011541"
"Ron Coomer","- - -","907","3238","827","92","333","449","13","5.5 %","13.2 %",".147",".291",".274",".313",".421",".318","84","3.2","-1.2","3.2","816"
"Willy Aybar","- - -","405","1390","315","33","137","157","7","10.2 %","14.8 %",".140",".285",".258",".341",".399",".326","99","-0.5","-5.1","3.2","2192"
"Ian Desmond","Nationals","329","1302","312","22","133","126","43","5.2 %","20.1 %",".125",".315",".262",".304",".387",".304","87","-17.2","5.4","3.2","6885"
"Vance Wilson","- - -","394","1054","238","25","104","129","2","4.4 %","17.9 %",".127",".285",".250",".302",".377",".294","76","9.0","-5.1","3.2","903"
"Harry Arndt","- - -","271","1095","244","6","118","99","27","7.8 %","",".085",".000",".248",".312",".333",".313","91","-10.0","","3.2","1000315"
"Tom Poquette","- - -","437","1350","329","10","127","136","13","6.0 %","6.1 %",".104",".277",".268",".317",".373",".308","90","13.0","","3.2","1010443"
"Rico Brogna","- - -","818","3223","795","106","379","458","32","7.0 %","20.3 %",".176",".310",".269",".320",".445",".329","94","-13.0","","3.2","1001464"
"Emil Batch","Superbas","348","1361","315","7","134","98","37","4.8 %","",".082",".000",".251",".290",".334",".301","90","-18.0","","3.2","1000650"
"Willie Tasby","- - -","583","2111","467","46","246","174","12","9.5 %","15.5 %",".117",".280",".250",".327",".367",".312","90","-28.0","","3.2","1012832"
"Waite Hoyt","- - -","674","1419","255","0","96","100","0","2.8 %","11.3 %",".037",".226",".198",".223",".235",".216","17","0.0","","3.2","1006115"
"Clyde Beck","- - -","468","1758","354","12","203","162","9","10.5 %","10.2 %",".075",".257",".232",".317",".307",".300","65","22.0","","3.2","1000739"
"Pete Whisenant","- - -","475","1096","221","37","140","134","17","7.8 %","17.9 %",".175",".241",".224",".284",".399",".306","81","18.0","","3.2","1013844"
"Craig Monroe","- - -","807","2924","678","115","368","433","19","6.4 %","20.1 %",".189",".279",".252",".301",".441",".315","90","-6.6","3.9","3.1","1464"
"Charlie Bastian","- - -","503","2000","342","11","241","144","57","9.0 %","16.3 %",".074",".226",".189",".268",".264",".260","68","36.0","","3.1","1000649"
"Bill Haselman","- - -","548","1747","416","47","185","210","9","6.5 %","17.2 %",".150",".291",".259",".311",".409",".313","81","-13.0","-0.8","3.1","1254"
"Jeff Baker","- - -","460","1277","316","33","167","153","8","7.0 %","23.5 %",".166",".334",".270",".322",".436",".330","93","-0.8","-3.0","3.1","2073"
"Coaker Triplett","- - -","470","1434","334","27","148","173","10","8.6 %","7.9 %",".119",".263",".256",".320",".375",".332","96","-4.0","","3.1","1013187"
"Mike Tyson","- - -","984","3200","714","27","281","269","23","5.5 %","12.8 %",".086",".270",".241",".285",".327",".272","63","11.0","","3.1","1013258"
"Mike Lamb","- - -","972","2989","746","69","382","349","7","7.6 %","13.7 %",".139",".300",".276",".332",".415",".322","89","-30.7","6.6","3.1","1258"
"Oscar Walker","- - -","282","1165","287","11","155","51","0","2.9 %","13.0 %",".111",".297",".254",".278",".365",".290","106","3.0","","3.1","1013530"
"Steve Lyons","- - -","758","2388","545","19","264","196","42","6.5 %","15.2 %",".088",".292",".252",".301",".340",".286","74","15.0","","3.1","1007886"
"John Coleman","- - -","629","2670","645","7","332","279","71","5.7 %","9.9 %",".088",".279",".257",".302",".345",".301","98","-12.0","","3.1","1002424"
"Slim Sallee","- - -","476","1031","158","2","57","52","2","4.5 %","20.8 %",".028",".235",".171",".213",".199",".201","19","0.0","","3.1","1011385"
"Pete Suder","Athletics","1421","5473","1268","49","469","541","19","5.3 %","8.3 %",".088",".266",".249",".290",".337",".292","66","-12.0","","3.1","1012669"
"Hal Peck","- - -","355","1192","305","15","136","112","10","7.3 %","7.2 %",".113",".293",".279",".334",".392",".339","104","-5.0","","3.1","1010115"
"Hick Cady","- - -","355","1004","216","1","83","74","4","6.6 %","10.7 %",".080",".267",".240",".297",".320",".294","80","3.0","","3.1","1001813"
"George Treadway","- - -","326","1457","364","12","256","224","60","11.3 %","7.9 %",".144",".304",".284",".368",".428",".372","101","-1.0","","3.1","1013168"
"Bob Hamelin","- - -","482","1508","313","67","179","209","11","13.7 %","19.4 %",".218",".265",".246",".352",".464",".354","108","-7.0","","3.1","1005269"
"Hee Seop Choi","- - -","363","1086","220","40","130","120","3","13.0 %","24.1 %",".197",".290",".240",".349",".437",".341","107","-0.7","-0.6","3.1","270"
"Tito Landrum","- - -","507","1107","248","13","120","111","17","7.7 %","17.7 %",".104",".295",".249",".309",".353",".293","82","26.0","","3.1","1007305"
"Jocko Fields","- - -","341","1451","358","12","212","176","50","8.5 %","9.6 %",".125",".296",".271",".338",".397",".343","106","-23.0","","3.1","1004029"
"Brook Fordyce","- - -","601","1973","467","41","172","188","8","6.0 %","15.0 %",".129",".287",".258",".309",".388",".305","80","-22.0","-3.0","3.1","138"
"Sibby Sisti","Bees","1015","3368","732","27","401","260","30","8.4 %","13.1 %",".080",".278",".244",".313",".324",".304","81","-45.0","","3.1","1012022"
"Alfredo Griffin","- - -","1934","7331","1688","24","759","527","191","4.6 %","9.1 %",".070",".271",".249",".285",".319",".268","63","-28.0","","3.1","1005036"
"Jerry Moses","- - -","380","1159","269","25","89","109","1","5.4 %","15.9 %",".130",".280",".251",".295",".381",".299","83","-12.0","","3.1","1009242"
"Eduardo Perez","- - -","737","2039","445","79","238","294","19","9.5 %","19.3 %",".184",".273",".247",".326",".431",".330","97","-9.9","-2.1","3.1","1409"
"Mark Salas","- - -","487","1410","319","38","142","143","3","6.3 %","11.6 %",".142",".255",".247",".300",".389",".303","84","-11.0","","3.1","1011376"
"Doc Cook","Yankees","288","1185","282","3","138","75","56","9.8 %","9.2 %",".054",".305",".274",".359",".329",".328","103","-4.0","","3.1","1002566"
"Bill Brubaker","- - -","479","1755","413","22","208","225","13","8.6 %","13.6 %",".109",".300",".264",".333",".373",".331","90","-12.0","","3.1","1001571"
"Denny Sullivan","- - -","255","1041","221","1","106","51","30","5.7 %","",".048",".000",".239",".296",".286",".290","87","8.0","","3.1","1012689"
"Steve Brady","- - -","490","2133","529","4","313","114","22","4.4 %","7.0 %",".050",".253",".261",".296",".311",".285","100","5.0","","3.0","1001330"
"Bill Regan","- - -","641","2570","632","18","236","292","38","4.7 %","9.5 %",".120",".292",".267",".306",".387",".315","77","-7.0","","3.0","1010782"
"Frenchy Bordagaray","- - -","930","2869","745","14","410","270","66","6.0 %","6.5 %",".083",".301",".283",".331",".366",".333","92","-37.0","","3.0","1001197"
"Jamie Quirk","- - -","919","2507","544","43","193","247","5","7.1 %","17.4 %",".107",".277",".240",".298",".347",".287","77","-11.0","","3.0","1010621"
"Thomas Howard","- - -","980","2696","655","44","297","264","66","6.1 %","16.0 %",".120",".302",".264",".311",".384",".306","83","5.0","","3.0","1006090"
"Dick Tracewski","- - -","614","1393","262","8","148","91","15","9.6 %","18.2 %",".059",".260",".213",".289",".272",".257","67","8.0","","3.0","1013151"
"Joe Quest","- - -","596","2402","499","1","300","161","5","4.3 %","9.1 %",".050",".241",".217",".252",".268",".243","75","23.0","","3.0","1010594"
"Denny Doyle","- - -","933","3572","823","16","357","237","38","5.7 %","8.7 %",".066",".270",".250",".295",".316",".277","67","6.0","","3.0","1003460"
"Oscar Stanage","- - -","1096","3845","819","8","248","321","30","5.7 %","11.7 %",".061",".253",".234",".284",".295",".279","65","-6.0","","3.0","1012394"
"Chico Fernandez","- - -","856","3079","666","40","270","259","68","6.9 %","11.0 %",".090",".258",".240",".292",".329",".281","66","-21.0","","3.0","1003994"
"Ken Aspromonte","- - -","475","1691","369","19","171","124","7","10.6 %","8.8 %",".089",".264",".249",".330",".338",".306","84","-18.0","","3.0","1000342"
"Damon Berryhill","- - -","663","2208","488","47","175","257","3","6.3 %","18.5 %",".128",".276",".240",".288",".368",".288","72","-9.0","","3.0","1000904"
"Lena Blackburne","- - -","549","2086","387","4","173","139","54","7.8 %","8.3 %",".054",".242",".214",".284",".268",".270","67","10.0","","3.0","1001020"
"Gibby Brack","- - -","315","1081","273","16","150","113","13","8.5 %","17.2 %",".157",".330",".279",".341",".436",".357","109","-8.0","","3.0","1001294"
"Roy Partee","- - -","367","1245","273","2","89","114","2","10.6 %","9.6 %",".052",".280",".250",".334",".303",".309","80","1.0","","3.0","1010032"
"Rodney Scott","- - -","665","2487","504","3","316","150","205","11.3 %","11.7 %",".049",".271",".236",".326",".285",".298","83","-28.0","","3.0","1011693"
"John Hatfield","Mutuals","206","1034","282","3","219","144","28","2.2 %","1.9 %",".064",".282",".279",".295",".343",".295","93","16.0","","3.0","1005491"
"Chuck Hiller","- - -","704","2344","516","20","253","152","14","6.7 %","8.0 %",".073",".257",".243",".299",".316",".279","74","-9.0","","3.0","1005812"
"Mike Ryan","- - -","633","2098","370","28","146","161","4","7.2 %","17.6 %",".088",".223",".193",".252",".280",".241","48","32.0","","3.0","1011347"
"Jake Wood","- - -","608","2068","469","35","279","168","79","7.7 %","17.5 %",".112",".292",".250",".312",".362",".309","87","-37.0","","3.0","1014220"
"Johnny Watwood","- - -","469","1621","403","5","192","158","27","9.5 %","6.4 %",".079",".303",".283",".356",".363",".334","91","1.0","","3.0","1013686"
"Marty Perez","- - -","905","3463","771","22","313","241","11","7.1 %","10.7 %",".070",".271",".246",".301",".316",".284","69","-27.0","","3.0","1010182"
"Kurt Stillwell","- - -","984","3478","779","34","362","310","38","7.9 %","13.1 %",".100",".280",".249",".311",".349",".296","80","-62.0","","3.0","1012536"
"Bennie Tate","- - -","566","1713","435","4","144","173","5","6.9 %","3.0 %",".072",".286",".279",".330",".351",".314","77","1.0","","3.0","1012834"
"Steve Rogers","Expos","394","1045","122","0","47","39","1","5.8 %","25.6 %",".014",".199",".138",".195",".152",".169","-4","0.0","","2.9","1011138"
"Chuck Cottier","- - -","580","1770","348","19","168","127","28","7.7 %","14.0 %",".097",".247",".220",".282",".317",".271","66","13.0","","2.9","1002663"
"Lou Merloni","- - -","407","1223","294","14","138","125","9","7.2 %","17.4 %",".113",".321",".271",".332",".384",".314","86","6.4","-2.6","2.9","201"
"Warren Morris","- - -","437","1680","399","26","176","164","16","8.9 %","13.0 %",".108",".295",".267",".334",".375",".311","80","7.2","-1.3","2.9","1424"
"Mike de la Hoz","- - -","494","1193","280","25","116","115","2","4.7 %","10.9 %",".114",".263",".251",".290",".365",".290","81","-6.0","","2.9","1003159"
"Tom Grieve","- - -","662","2093","474","65","209","254","7","6.5 %","20.3 %",".153",".286",".249",".301",".401",".318","100","-11.0","","2.9","1005035"
"Joe Nolan","- - -","600","1649","382","27","156","178","7","9.9 %","11.1 %",".115",".281",".263",".336",".378",".319","94","-45.0","","2.9","1009617"
"Lee Stevens","- - -","999","3724","847","144","440","531","9","9.3 %","22.3 %",".194",".294",".254",".323",".448",".329","93","-11.4","-3.5","2.9","796"
"Milt Pappas","- - -","527","1174","132","20","72","67","1","3.1 %","43.4 %",".074",".204",".123",".157",".197",".163","-5","0.0","","2.9","1009989"
"George Bechtel","- - -","221","1062","288","3","215","165","17","2.0 %","1.1 %",".076",".278",".277",".291",".353",".298","99","12.0","","2.9","1000737"
"Gary Allenson","- - -","382","1222","235","19","114","131","3","10.6 %","15.7 %",".104",".251",".221",".307",".325",".289","71","3.0","","2.9","1000141"
"Bobby Brown","- - -","474","1393","313","26","183","130","110","6.7 %","17.1 %",".110",".280",".245",".295",".355",".300","85","9.0","","2.9","1001497"
"Bob Randall","Twins","437","1491","341","1","154","91","11","5.6 %","6.8 %",".054",".277",".257",".310",".311",".286","74","10.0","","2.9","1010689"
"Sammy Byrd","- - -","745","1933","465","38","304","220","17","10.2 %","9.2 %",".138",".288",".274",".350",".412",".350","104","-34.0","","2.9","1001796"
"J.C. Martin","- - -","908","2446","487","32","189","230","9","8.2 %","12.2 %",".092",".243",".222",".291",".315",".269","70","-23.0","","2.9","1008173"
"Walt Bond","- - -","365","1338","307","41","149","179","10","7.9 %","13.1 %",".154",".268",".256",".323",".410",".323","106","-23.0","","2.9","1001159"
"Monk Cline","- - -","234","1021","247","2","167","72","31","6.8 %","3.2 %",".073",".315",".261",".315",".334",".308","111","3.0","","2.9","1002354"
"Harry Chiti","- - -","502","1649","356","41","135","179","4","7.0 %","14.7 %",".127",".257",".238",".294",".365",".293","73","-11.0","","2.9","1002198"
"Billy Smith","- - -","331","1147","234","17","107","111","8","8.4 %","16.5 %",".105",".266",".230",".297",".335",".288","81","3.0","","2.9","1012097"
"Enzo Hernandez","- - -","693","2612","522","2","241","113","129","7.2 %","5.8 %",".042",".238",".224",".283",".266",".265","66","-19.0","","2.9","1005700"
"Butch Hobson","- - -","737","2799","634","98","314","397","11","6.5 %","20.3 %",".175",".280",".248",".297",".423",".318","90","-52.0","","2.9","1005872"
"Gordon Slade","- - -","437","1504","353","8","147","123","12","5.6 %","7.7 %",".077",".276",".257",".307",".335",".301","73","3.0","","2.8","1012047"
"Jeremy Giambi","- - -","506","1705","372","52","219","209","1","14.7 %","20.9 %",".167",".314",".263",".377",".430",".356","114","-31.7","0.0","2.8","913"
"Jack Lohrke","- - -","354","1046","221","22","125","96","9","10.6 %","8.2 %",".133",".247",".242",".327",".375",".333","88","-6.0","","2.8","1007708"
"Hugh Bradley","- - -","277","1023","238","2","84","117","23","5.8 %","6.1 %",".083",".304",".261",".314",".344",".320","88","0.0","","2.8","1001310"
"Reid Nichols","- - -","493","1294","308","22","156","131","27","7.7 %","11.5 %",".125",".286",".266",".326",".391",".317","90","2.0","","2.8","1009567"
"Warren Newson","- - -","467","1193","248","34","156","120","14","16.4 %","24.5 %",".151",".320",".250",".374",".401",".351","110","-18.0","","2.8","1009549"
"Clarence Mitchell","- - -","650","1393","324","7","138","133","9","5.2 %","6.6 %",".064",".266",".252",".293",".315",".290","62","-4.0","","2.8","1008998"
"Ben Broussard","- - -","705","2357","561","87","275","314","15","7.3 %","19.8 %",".188",".297",".263",".324",".450",".332","102","-19.5","0.1","2.8","312"
"Hal Rhyne","- - -","655","2297","508","2","252","192","13","8.0 %","5.5 %",".073",".266",".250",".318",".323",".302","69","0.0","","2.8","1010889"
"Fred Manrique","- - -","454","1459","340","20","151","151","18","4.5 %","16.4 %",".105",".294",".254",".292",".360",".289","77","0.0","","2.8","1008076"
"Bill McClellan","- - -","792","3486","773","6","533","304","132","7.9 %","7.3 %",".067",".242",".242",".305",".308",".295","92","-53.0","","2.8","1008391"
"Ad Gumbert","- - -","295","1047","261","15","155","124","18","7.6 %","14.6 %",".121",".313",".273",".337",".395",".339","90","-2.0","","2.8","1005139"
"Bob Addy","- - -","274","1250","341","1","227","172","30","1.5 %","0.6 %",".050",".278",".277",".288",".327",".282","100","2.0","","2.8","1000070"
"Whitey Wietelmann","- - -","580","1948","409","7","170","122","14","8.0 %","6.7 %",".050",".248",".232",".298",".282",".284","65","0.0","","2.8","1013930"
"Marcus Thames","- - -","640","2016","450","115","256","301","3","7.9 %","25.3 %",".239",".275",".246",".309",".485",".337","103","-18.0","0.3","2.8","1523"
"Dioner Navarro","- - -","602","2166","473","39","202","197","10","7.8 %","13.6 %",".110",".267",".244",".306",".353",".290","74","-6.8","-16.8","2.8","3179"
"Keith Miller","- - -","443","1468","347","12","190","92","63","6.8 %","14.0 %",".090",".300",".262",".323",".351",".313","94","-20.0","","2.8","1008910"
"Sal Fasano","- - -","410","1245","245","47","136","140","2","5.8 %","26.3 %",".171",".268",".221",".295",".392",".302","75","-0.8","0.0","2.8","1205"
"Boss Schmidt","Tigers","477","1592","360","3","137","124","23","2.3 %","",".064",".000",".243",".270",".307",".276","72","-6.0","","2.8","1011575"
"Will White","- - -","403","1535","271","1","167","111","0","3.6 %","17.3 %",".030",".179",".183",".214",".214",".201","58","0.0","","2.8","1013897"
"Tom Hutton","- - -","827","1920","410","22","196","186","15","12.2 %","7.3 %",".086",".258",".248",".339",".334",".307","87","0.0","","2.8","1006246"
"Gil Coan","- - -","918","3166","731","39","384","278","83","7.3 %","12.1 %",".105",".282",".254",".316",".359",".316","83","-4.0","","2.8","1002373"
"Con Daily","- - -","630","2455","541","2","280","262","94","8.5 %","8.5 %",".056",".269",".243",".314",".299",".301","82","-5.0","","2.8","1002932"
"Willy Miranda","- - -","824","2121","423","6","176","132","13","7.8 %","11.8 %",".050",".250",".221",".282",".271",".255","54","18.0","","2.8","1008991"
"Cal Neeman","- - -","376","1100","224","30","93","97","1","7.2 %","20.1 %",".133",".257",".224",".284",".356",".285","70","1.0","","2.8","1009481"
"Gene Larkin","Twins","748","2670","618","32","275","266","23","10.0 %","10.4 %",".108",".288",".266",".348",".374",".324","97","-22.0","","2.8","1007347"
"Juan Bonilla","- - -","413","1616","375","7","145","101","7","7.2 %","6.7 %",".061",".272",".256",".314",".317",".285","78","-3.0","","2.7","1001169"
"Cliff Mapes","- - -","459","1382","289","38","199","172","8","12.2 %","15.4 %",".163",".266",".242",".338",".406",".344","97","-12.0","","2.7","1008094"
"Pat Listach","- - -","493","1991","444","5","250","143","116","8.4 %","17.0 %",".059",".305",".251",".316",".309",".294","74","-5.0","","2.7","1007655"
"Al Maul","- - -","410","1577","331","7","193","179","44","11.5 %","12.0 %",".092",".277",".241",".336",".332",".322","93","-2.0","","2.7","1008273"
"Erv Dusak","- - -","413","1192","251","24","168","106","12","11.9 %","15.8 %",".112",".276",".243",".334",".355",".331","88","-1.0","","2.7","1003600"
"Don Gutteridge","- - -","1151","4577","1075","39","586","391","95","6.8 %","9.7 %",".106",".279",".256",".308",".362",".314","82","-68.0","","2.7","1005157"
"Alan Bannister","- - -","939","3373","811","19","430","288","108","8.7 %","9.4 %",".085",".293",".270",".334",".355",".316","93","-72.0","","2.7","1000515"
"Luis Aguayo","- - -","483","1244","260","37","142","109","7","7.6 %","17.7 %",".158",".260",".236",".304",".393",".307","89","-15.0","","2.7","1000085"
"Damon Buford","- - -","654","2072","448","54","280","218","56","8.3 %","20.8 %",".144",".285",".242",".311",".385",".306","76","14.0","","2.7","1001635"
"Mike Mansell","- - -","371","1536","352","9","237","25","","4.0 %","18.7 %",".105",".247",".239",".271",".344",".279","103","12.0","","2.7","1008078"
"Maurice Van Robays","Pirates","529","2010","493","20","232","303","2","6.9 %","7.7 %",".113",".283",".267",".321",".380",".327","93","-9.0","","2.7","1013361"
"Blake DeWitt","- - -","404","1213","283","21","117","134","7","8.8 %","15.8 %",".125",".297",".260",".329",".385",".312","89","-6.8","0.2","2.7","7485"
"Tom O'Brien","- - -","427","1753","436","10","248","229","55","6.8 %","",".087",".000",".278",".341",".365",".341","96","-14.0","","2.7","1009704"
"Junior Kennedy","- - -","379","1192","258","4","114","95","12","10.4 %","11.9 %",".051",".279",".248",".325",".299",".286","74","11.0","","2.7","1006845"
"Jeremy Hermida","- - -","619","2234","511","65","246","248","21","9.5 %","22.8 %",".158",".314",".257",".334",".415",".328","96","-16.0","-8.8","2.7","7208"
"Larry Biittner","- - -","1187","3443","861","29","310","354","10","6.9 %","8.3 %",".086",".291",".273",".324",".359",".307","84","-3.0","","2.7","1000962"
"Chris Bando","- - -","468","1467","292","27","134","142","1","9.4 %","13.4 %",".102",".246",".227",".300",".329",".284","72","-3.0","","2.7","1000504"
"Fred Corey","- - -","432","1803","427","7","239","124","","3.3 %","11.1 %",".102",".247",".246",".273",".348",".283","92","-4.0","","2.7","1002625"
"Joe McEwing","- - -","719","1964","443","25","217","158","33","5.8 %","17.9 %",".104",".298",".251",".302",".355",".287","68","34.2","-0.2","2.7","887"
"Tom Padden","- - -","399","1319","318","2","122","110","5","9.6 %","9.2 %",".050",".302",".272",".345",".321",".319","83","-2.0","","2.7","1009943"
"Bobby Estalella","- - -","297","1056","195","48","126","147","6","12.3 %","27.5 %",".225",".254",".216",".315",".440",".324","88","-14.0","0.7","2.7","428"
"Lew Whistler","- - -","272","1124","247","12","150","133","39","8.9 %","13.9 %",".119",".278",".244",".318",".363",".326","99","-9.0","","2.7","1013845"
"Mark Quinn","Royals","293","1166","307","45","153","167","17","4.8 %","16.0 %",".199",".304",".282",".324",".481",".344","98","4.8","0.1","2.6","621"
"Billy Purtell","- - -","335","1268","255","2","82","104","24","5.0 %","8.5 %",".048",".188",".227",".275",".275",".268","69","11.0","","2.6","1010575"
"Hal Naragon","- - -","424","1088","262","6","83","87","1","7.0 %","5.7 %",".068",".277",".266",".321",".334",".298","77","-6.0","","2.6","1009449"
