"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"Tom Long","- - -","418","1612","401","6","148","140","65","4.9 %","8.8 %",".109",".296",".269",".309",".379",".328","105","-14.0","","4.2","1007740"
"Ham Hyatt","- - -","465","1012","247","10","85","146","11","6.2 %","8.1 %",".121",".281",".267",".321",".388",".337","105","-2.0","","4.2","1006247"
"Jimmy Burke","- - -","535","2093","469","1","198","186","86","5.2 %","",".045",".000",".246",".298",".292",".291","79","-12.0","","4.2","1001683"
"Johnny Lush","- - -","369","1082","252","2","107","94","28","6.4 %","10.9 %",".068",".256",".254",".307",".322",".306","94","-15.0","","4.2","1007847"
"Swede Risberg","White Sox","350","1331","272","4","143","110","40","8.8 %","10.1 %",".084",".262",".234",".310",".318",".309","88","-25.0","","4.1","1010984"
"Charlie Carr","- - -","487","2017","478","6","179","236","47","3.4 %","9.7 %",".079",".322",".255",".283",".334",".293","81","17.0","","4.1","1001985"
"Butch Schmidt","- - -","297","1222","292","4","119","145","18","6.6 %","9.8 %",".087",".303",".272",".335",".358",".333","102","-4.0","","4.1","1011577"
"Paddy Baumann","- - -","299","1025","248","4","118","101","30","7.9 %","8.7 %",".075",".304",".274",".340",".350",".333","101","-6.0","","4.1","1000684"
"Marty Kavanagh","- - -","370","1192","257","10","138","122","26","9.9 %","10.2 %",".113",".274",".249",".330",".362",".330","104","-10.0","","4.0","1006722"
"Whitey Alperman","Superbas","450","1758","387","7","134","141","27","1.7 %","",".094",".000",".237",".268",".331",".287","85","-17.0","","4.0","1000180"
"Fred Smith","- - -","438","1607","321","8","143","158","58","8.3 %","13.6 %",".079",".262",".226",".296",".305",".302","75","-13.0","","4.0","1012141"
"Eddie Ainsmith","- - -","734","2305","447","5","201","186","75","7.9 %","12.3 %",".080",".252",".219",".286",".299",".287","72","-9.0","","3.9","1000092"
"Pinch Thomas","- - -","451","1140","233","2","85","98","12","9.2 %","7.1 %",".045",".256",".235",".312",".281",".292","80","1.0","","3.9","1012989"
"Phil Lewis","Superbas","508","1940","429","4","146","130","55","4.9 %","",".040",".000",".242",".281",".282",".277","77","-40.0","","3.9","1007586"
"Dave Shean","- - -","630","2438","495","6","225","166","66","6.4 %","7.1 %",".057",".246",".228",".284",".285",".282","69","12.0","","3.9","1011836"
"Ray Powell","Braves","264","1136","248","6","124","83","30","8.3 %","14.3 %",".088",".286",".244",".311",".332",".314","102","0.0","","3.9","1010495"
"Billy Sullivan","White Sox","1051","3652","692","11","317","325","92","4.4 %","",".063",".000",".207",".250",".270",".253","61","22.0","","3.9","1012683"
"Art Butler","- - -","454","1485","311","3","181","101","54","9.8 %","6.9 %",".061",".260",".241",".323",".303",".311","88","-20.0","","3.8","1001769"
"Pete Alexander","- - -","369","1039","186","4","89","67","3","3.7 %","14.9 %",".065",".225",".192",".224",".257",".229","33","0.0","","3.7","1000128"
"Red Kleinow","- - -","584","1875","354","3","146","135","42","8.2 %","12.5 %",".056",".143",".213",".282",".269",".273","70","4.0","","3.6","1006995"
"Lou Criger","- - -","730","2522","454","6","209","206","31","8.4 %","",".064",".000",".204",".277",".268",".265","64","15.0","","3.6","1002767"
"Joe Sugden","- - -","391","1381","283","0","111","109","19","7.9 %","",".033",".000",".233",".305",".267",".279","77","8.0","","3.5","1012672"
"John Henry","- - -","688","2245","397","2","161","171","55","10.9 %","11.6 %",".047",".245",".207",".303",".254",".282","70","1.0","","3.5","1005675"
"Ed Sweeney","- - -","644","2119","427","3","174","151","63","8.5 %","9.6 %",".045",".251",".232",".310",".277",".292","73","-2.0","","3.4","1012776"
"Rudy Hulswitt","- - -","643","2425","564","3","208","203","49","5.6 %","6.8 %",".061",".268",".253",".299",".314",".294","86","-72.0","","3.4","1006177"
"Arnold Hauser","- - -","433","1675","349","6","180","137","68","7.2 %","11.0 %",".062",".268",".238",".305",".300",".301","74","-15.0","","3.4","1005501"
"Guy Zinn","- - -","314","1247","297","15","136","139","28","8.7 %","10.2 %",".129",".304",".269",".338",".398",".353","103","-18.0","","3.4","1014451"
"Tubby Spencer","- - -","449","1457","298","3","106","133","13","6.0 %","9.3 %",".054",".268",".225",".281",".279",".272","74","-2.0","","3.4","1012331"
"Candy LaChance","- - -","581","2395","587","9","257","236","38","3.4 %","",".068",".000",".264",".296",".332",".296","80","10.0","","3.3","1007233"
"Neal Ball","- - -","501","1772","404","4","162","151","92","5.6 %","18.6 %",".063",".222",".251",".296",".314",".304","84","-31.0","","3.3","1000497"
"Oscar Stanage","- - -","1015","3579","763","8","236","304","30","5.7 %","12.2 %",".061",".253",".234",".284",".295",".279","65","-3.0","","3.3","1012394"
"Alex McCarthy","- - -","432","1519","306","5","136","122","23","6.8 %","8.1 %",".053",".249",".229",".295",".282",".281","67","17.0","","3.2","1008364"
"Pug Bennett","Cardinals","240","1035","228","1","86","55","27","7.4 %","",".049",".000",".248",".312",".297",".301","91","-7.0","","3.2","1000846"
"Boileryard Clarke","- - -","439","1639","374","12","149","153","26","5.0 %","",".075",".000",".249",".300",".323",".296","79","0.0","","3.2","1002267"
"Harry Arndt","- - -","271","1095","244","6","118","99","27","7.8 %","",".085",".000",".248",".312",".333",".313","91","-10.0","","3.2","1000315"
"Emil Batch","Superbas","348","1361","315","7","134","98","37","4.8 %","",".082",".000",".251",".290",".334",".301","90","-18.0","","3.2","1000650"
"Hick Cady","- - -","355","1004","216","1","83","74","4","6.6 %","10.7 %",".080",".267",".240",".297",".320",".294","80","3.0","","3.1","1001813"
"Tom McCreery","- - -","266","1097","257","8","124","130","40","8.2 %","",".093",".000",".260",".324",".353",".325","98","3.0","","3.1","1008431"
"Charlie Pick","- - -","272","1018","228","1","81","58","54","7.8 %","4.8 %",".054",".269",".255",".324",".308",".311","92","-7.0","","3.1","1010310"
"Doc Cook","Yankees","288","1185","282","3","138","75","56","9.8 %","9.2 %",".054",".305",".274",".359",".329",".328","103","-4.0","","3.1","1002566"
"Denny Sullivan","- - -","255","1041","221","1","106","51","30","5.7 %","",".048",".000",".239",".296",".286",".290","87","8.0","","3.1","1012689"
"Jack Smith","Cardinals","432","1564","353","9","180","87","84","5.9 %","10.9 %",".077",".280",".251",".301",".328",".310","92","-5.0","","3.0","1012160"
"Lena Blackburne","- - -","548","2085","386","4","172","138","54","7.8 %","8.4 %",".054",".241",".214",".284",".267",".270","66","10.0","","2.9","1001020"
"Hugh Bradley","- - -","277","1023","238","2","84","117","23","5.8 %","6.1 %",".083",".304",".261",".314",".344",".320","88","0.0","","2.8","1001310"
"Boss Schmidt","Tigers","477","1592","360","3","137","124","23","2.3 %","",".064",".000",".243",".270",".307",".276","72","-6.0","","2.8","1011575"
"Dick Harley","- - -","362","1602","373","6","200","104","84","7.0 %","",".050",".000",".264",".332",".314",".322","90","-5.0","","2.7","1005367"
"Al Orth","- - -","413","1166","288","6","109","101","18","3.3 %","",".078",".000",".261",".290",".338",".296","84","-6.0","","2.7","1009857"
"Billy Purtell","- - -","335","1268","255","2","82","104","24","5.0 %","8.5 %",".048",".188",".227",".275",".275",".268","69","11.0","","2.6","1010575"
"Pop Dillon","- - -","277","1136","265","1","122","95","29","6.4 %","",".070",".000",".254",".304",".324",".300","85","3.0","","2.6","1003307"
"Harry Howell","- - -","406","1361","276","10","132","121","18","4.0 %","",".105",".000",".219",".256",".323",".272","68","-11.0","","2.5","1006097"
"Lew Ritter","Superbas","462","1579","315","1","129","120","55","6.1 %","",".049",".000",".219",".271",".268",".267","68","-3.0","","2.4","1010993"
"Art Kruger","- - -","365","1353","283","6","113","115","38","5.4 %","11.9 %",".089",".281",".232",".281",".321",".296","78","7.0","","2.4","1007180"
"Al Schweitzer","Browns","280","1014","208","3","97","87","47","10.3 %","",".061",".000",".238",".327",".299",".317","99","-5.0","","2.3","1011661"
"Joe Delahanty","Cardinals","270","1043","222","4","68","100","24","7.1 %","",".077",".000",".238",".301",".315",".302","93","-11.0","","2.2","1003158"
"Bruno Betzel","Cardinals","448","1577","333","2","135","94","49","5.7 %","12.0 %",".064",".264",".231",".278",".295",".275","70","8.0","","2.2","1000934"
"Gene Paulette","- - -","357","1330","316","1","101","129","34","5.6 %","4.0 %",".065",".271",".259",".305",".324",".306","87","-7.0","","2.2","1010080"
"Joe Cassidy","Senators","303","1242","264","2","130","76","40","3.2 %","",".069",".000",".228",".258",".297",".268","77","-11.0","","2.1","1002053"
"Rube Waddell","- - -","368","1015","150","4","53","71","5","4.1 %","",".054",".000",".159",".199",".213",".197","20","0.0","","2.1","1013467"
"Ed Holly","- - -","276","1074","224","1","92","78","33","5.9 %","13.5 %",".047",".290",".231",".282",".278",".280","71","-15.0","","2.1","1005967"
"Jim Stephens","Browns","428","1377","276","3","95","97","14","5.6 %","",".065",".000",".220",".273",".285",".269","66","5.0","","2.0","1012495"
"Joe McGinnity","- - -","381","1115","195","0","70","64","18","2.5 %","",".035",".000",".194",".222",".228",".218","31","0.0","","2.0","1008527"
"Delos Drake","- - -","335","1283","308","5","120","119","43","5.5 %","8.9 %",".091",".281",".263",".308",".354",".324","84","-6.0","","2.0","1003477"
"Joe Gedeon","- - -","431","1733","338","1","164","110","32","7.2 %","8.4 %",".053",".248",".225",".294",".278",".283","68","2.0","","2.0","1004591"
"Otto Miller","Superbas","687","2211","494","3","171","148","38","3.6 %","11.0 %",".061",".269",".239",".271",".300",".274","64","-2.0","","2.0","1008918"
"Walter Schmidt","Pirates","326","1059","224","2","79","88","19","5.8 %","4.9 %",".045",".246",".234",".283",".279",".276","66","6.0","","1.9","1011588"
"Bill Killefer","- - -","928","3044","666","4","210","208","34","3.3 %","4.2 %",".046",".255",".236",".268",".282",".264","57","18.0","","1.9","1006902"
"Bill Donovan","- - -","409","1304","231","5","129","83","34","5.6 %","40.0 %",".051",".250",".197",".246",".248",".244","51","-1.0","","1.9","1003393"
"Barry McCormick","- - -","491","1928","404","5","163","161","39","6.4 %","",".056",".000",".229",".285",".286",".275","71","-1.0","","1.9","1008410"
"Gene DeMontreville","- - -","280","1194","311","5","134","128","48","2.6 %","",".059",".000",".280",".300",".338",".305","84","2.0","","1.9","1003198"
"Gabby Street","- - -","503","1676","312","2","98","105","17","7.1 %","",".048",".000",".208",".273",".256",".260","64","1.0","","1.8","1012607"
"Jay Kirke","- - -","320","1226","346","7","122","148","21","2.9 %","9.4 %",".084",".333",".301",".328",".385",".332","95","-15.0","","1.7","1006967"
"Red Ames","- - -","533","1122","143","3","52","63","5","5.4 %","29.7 %",".033",".222",".141",".190",".174",".179","7","0.0","","1.7","1000210"
"Jim Jackson","- - -","348","1425","300","4","159","132","57","7.5 %","",".062",".000",".235",".298",".297",".295","84","3.0","","1.6","1006300"
"Doc White","- - -","547","1516","278","2","147","75","32","9.7 %","3.3 %",".042",".125",".217",".298",".259",".277","77","-4.0","","1.6","1013864"
"Rabbit Nill","- - -","296","1115","204","3","116","77","36","9.2 %","",".052",".000",".212",".297",".264",".284","85","-16.0","","1.5","1009600"
"Tom Needham","- - -","523","1651","311","8","113","117","20","6.6 %","14.7 %",".063",".227",".209",".274",".272",".267","65","-9.0","","1.5","1009479"
"Charlie Irwin","- - -","263","1065","239","2","109","88","30","6.3 %","",".055",".000",".249",".311",".304",".300","83","-5.0","","1.4","1006278"
"Gus Getz","- - -","339","1172","265","2","85","93","41","2.0 %","4.5 %",".041",".251",".238",".257",".279",".260","56","17.0","","1.4","1004648"
"Joe Kelly","- - -","376","1470","300","6","129","117","66","5.4 %","9.7 %",".075",".247",".224",".272",".298",".286","79","0.0","","1.4","1006804"
"George Magoon","- - -","308","1252","266","1","114","110","28","9.1 %","",".063",".000",".243",".322",".306",".305","84","-12.0","","1.4","1007972"
"Bill Hallman","- - -","319","1303","269","3","150","86","47","9.2 %","",".068",".000",".235",".311",".303",".303","86","-6.0","","1.3","1005258"
"Charley O'Leary","- - -","954","3580","730","3","316","213","74","4.6 %","7.6 %",".046",".237",".226",".270",".272",".265","64","-39.0","","1.2","1009765"
"Charlie Jamieson","- - -","322","1162","243","0","123","62","26","10.4 %","8.6 %",".041",".262",".237",".320",".278",".299","81","-3.0","","1.1","1006355"
"Lute Boone","- - -","315","1169","215","6","102","76","32","7.8 %","9.5 %",".052",".229",".209",".282",".261",".261","58","17.0","","1.1","1001188"
"Ollie O'Mara","- - -","412","1639","341","2","166","77","46","5.2 %","6.4 %",".048",".248",".231",".280",".279",".276","68","-18.0","","1.1","1009799"
"Herman Long","- - -","350","1391","282","5","121","143","58","4.9 %","",".052",".000",".220",".261",".273",".262","58","17.0","","1.0","1007731"
"Walter Blair","- - -","442","1380","272","3","80","106","18","6.2 %","13.2 %",".058",".272",".217",".272",".275",".269","56","3.0","","0.9","1001032"
"Charlie Dexter","- - -","356","1536","332","7","191","144","83","7.3 %","",".053",".000",".243",".310",".296",".303","85","-17.0","","0.9","1003259"
"Harry Gleason","- - -","274","1030","206","3","88","90","31","4.7 %","",".058",".000",".218",".263",".276",".264","69","-2.0","","0.9","1004767"
"Earl Moore","- - -","388","1049","134","0","55","43","4","5.9 %","29.8 %",".016",".218",".141",".194",".157",".175","5","0.0","","0.9","1009103"
"Bill Friel","Brewers","283","1088","244","6","123","80","23","5.5 %","",".086",".000",".245",".292",".331",".294","78","-7.0","","0.9","1004353"
"Charles Moran","- - -","269","1096","201","1","89","50","20","8.3 %","",".044",".000",".207",".279",".252",".260","68","-5.0","","0.9","1009146"
"Fred Payne","- - -","334","1002","194","1","82","86","21","4.7 %","",".048",".000",".215",".265",".262",".260","61","5.0","","0.9","1010092"
"Frank Delahanty","- - -","287","1092","223","5","109","94","50","6.0 %","5.7 %",".082",".226",".226",".280",".308",".294","77","1.0","","0.9","1003156"
"Jack Dunn","- - -","340","1269","281","1","130","106","46","5.4 %","",".058",".000",".246",".295",".304",".292","77","-15.0","","0.8","1003573"
"Art Hoelskoetter","Cardinals","299","1024","225","2","59","53","9","3.9 %","",".045",".000",".236",".271",".282",".265","69","-6.0","","0.8","1005894"
"Vic Willis","- - -","417","1254","190","1","76","51","3","5.0 %","11.1 %",".020",".190",".165",".210",".185",".193","19","-1.0","","0.6","1014042"
"Hal Janvrin","- - -","580","2021","397","5","197","162","70","7.0 %","8.4 %",".053",".247",".224",".289",".277",".276","70","-21.0","","0.5","1006361"
"Malachi Kittridge","- - -","471","1664","335","4","92","133","11","6.1 %","",".037",".000",".222",".272",".259",".255","58","13.0","","0.4","1006983"
"Bobby Lowe","- - -","537","2076","448","4","179","159","64","3.4 %","",".050",".000",".231",".264",".281",".264","65","8.0","","0.3","1007786"
"Harry Swacina","- - -","322","1256","304","1","110","151","29","2.5 %","3.5 %",".060",".279",".256",".276",".315",".287","68","-3.0","","0.2","1012750"
"Klondike Douglass","Phillies","268","1058","250","1","95","97","22","5.9 %","",".043",".000",".258",".306",".302",".292","81","-10.0","","0.2","1003434"
"Rip Cannell","Beaneaters","254","1008","221","0","84","54","27","7.3 %","",".032",".000",".242",".302",".274",".283","77","-12.0","","0.1","1001914"
"John Gochnauer","- - -","264","1030","170","0","94","87","18","8.4 %","",".053",".000",".187",".258",".240",".245","51","5.0","","0.0","1004791"
"Jack O'Neill","- - -","303","1045","185","1","74","74","20","5.0 %","",".039",".000",".196",".258",".235",".244","51","6.0","","-0.1","1009812"
"Fritz Mollwitz","- - -","534","1904","420","1","138","158","70","4.4 %","6.9 %",".052",".261",".241",".278",".294",".282","72","0.0","","-0.3","1009042"
"Hack Simmons","- - -","305","1076","234","2","115","102","28","7.9 %","7.0 %",".070",".275",".246",".318",".317",".313","79","-20.0","","-0.4","1011981"
"Mike Simon","- - -","379","1156","241","1","85","90","9","4.7 %","6.4 %",".048",".243",".225",".269",".273",".261","51","2.0","","-0.4","1011991"
"Harry Smith","- - -","343","1103","214","2","83","89","23","5.0 %","8.9 %",".042",".258",".213",".262",".255",".254","54","-1.0","","-0.4","1012150"
"Earle Gardner","Highlanders","273","1037","249","1","105","108","38","4.8 %","",".041",".000",".263",".305",".304",".299","75","-15.0","","-0.5","1004522"
"Sam Agnew","- - -","563","1711","314","2","105","98","29","6.0 %","12.6 %",".049",".237",".204",".265",".253",".254","56","-8.0","","-0.6","1000083"
"Tommy McMillan","- - -","297","1114","207","0","73","54","45","7.3 %","8.8 %",".029",".204",".209",".273",".238",".262","60","-24.0","","-0.6","1008644"
"Bill Hallman","- - -","264","1029","191","0","82","93","24","5.6 %","",".059",".000",".209",".259",".267",".255","58","4.0","","-0.9","1005257"
"Mike Kahoe","- - -","341","1152","238","3","83","92","17","3.0 %","",".063",".000",".219",".244",".281",".248","55","-3.0","","-1.0","1006668"
"Pat Carney","Beaneaters","338","1368","308","3","142","131","43","6.2 %","",".054",".000",".247",".304",".300",".295","82","-17.0","","-1.0","1001975"
"Joe Dugan","Athletics","268","1006","211","4","60","80","13","3.0 %","10.0 %",".062",".250",".226",".259",".289",".263","53","-22.0","","-1.4","1003537"
"Hunter Hill","- - -","325","1341","259","1","104","80","26","4.3 %","",".038",".000",".216",".257",".253",".247","62","-21.0","","-2.0","1005823"
"George Barclay","- - -","401","1643","382","4","167","140","61","3.8 %","",".050",".000",".248",".286",".298",".284","80","-24.0","","-2.1","1000535"
"Fritz Buelow","- - -","418","1433","245","6","119","107","20","4.7 %","",".058",".000",".188",".234",".246",".231","43","-2.0","","-3.0","1001632"
"Doc Powers","- - -","550","1908","378","3","152","155","25","3.1 %","",".047",".000",".212",".245",".259",".240","44","-6.0","","-3.8","1010497"
"Fred Raymer","- - -","371","1462","301","1","95","101","50","2.2 %","",".041",".000",".218",".242",".259",".244","52","-20.0","","-4.0","1010730"
"Bill Bergen","- - -","947","3228","516","2","138","193","23","2.7 %","15.5 %",".031",".177",".170",".194",".201",".189","16","15.0","","-15.0","1000867"
