"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"Jack O'Brien","- - -","555","2380","577","11","366","308","76","7.6 %","",".103",".000",".266",".331",".369",".330","110","-12.0","","6.7","1009692"
"Bill Kuehne","- - -","1087","4431","996","25","536","404","151","3.1 %","9.6 %",".105",".260",".232",".258",".338",".276","83","18.0","","6.7","1007199"
"Frank Killen","- - -","335","1147","241","11","151","127","9","11.4 %","19.9 %",".095",".302",".241",".335",".337",".322","81","0.0","","6.6","1006904"
"Emil Gross","- - -","248","1038","291","7","141","107","","4.9 %","5.5 %",".132",".303",".295",".329",".427",".341","134","-19.0","","6.5","1005084"
"Andy Leonard","- - -","501","2426","716","4","481","346","52","1.3 %","2.1 %",".064",".304",".299",".308",".363",".306","109","-19.0","","6.5","1007530"
"Reddy Mack","- - -","550","2373","524","6","381","262","83","11.6 %","11.8 %",".086",".276",".254",".352",".340",".331","105","-13.0","","6.5","1007927"
"Jimmy McAleer","- - -","1013","4404","1004","12","619","469","262","8.3 %","7.5 %",".057",".276",".253",".322",".311",".316","82","61.0","","6.4","1008322"
"Charlie Duffee","- - -","508","2134","518","35","314","281","110","8.4 %","8.7 %",".122",".276",".267",".332",".389",".345","101","27.0","","6.4","1003526"
"Willie Clark","- - -","348","1428","366","2","188","199","38","8.0 %","4.9 %",".102",".300",".288",".359",".390",".357","101","10.0","","6.1","1002317"
"Charlie Reilly","- - -","641","2621","595","17","342","311","132","6.9 %","9.8 %",".075",".261",".250",".314",".325",".314","79","41.0","","6.1","1010800"
"Buttercup Dickerson","- - -","408","1812","500","4","302","127","","2.6 %","4.5 %",".093",".298",".284",".304",".377",".309","115","1.0","","6.1","1003272"
"Shorty Fuller","- - -","964","4158","867","6","652","350","260","10.7 %","5.6 %",".055",".243",".236",".323",".290",".312","75","39.0","","6.0","1004397"
"Joe Mulvey","- - -","987","4213","1059","29","598","532","147","3.2 %","6.1 %",".095",".273",".261",".287",".355",".299","83","-11.0","","6.0","1009313"
"Charlie Ferguson","Quakers","257","1078","277","6","191","157","22","10.5 %","11.0 %",".084",".323",".288",".364",".372",".345","120","-1.0","","6.0","1003987"
"Jimmy Bannon","- - -","366","1616","459","19","292","253","99","9.4 %","6.3 %",".126",".335",".320",".390",".447",".394","106","12.0","","6.0","1000518"
"John Kerins","- - -","557","2406","561","20","392","217","95","6.9 %","7.7 %",".105",".316",".252",".308",".357",".311","101","3.0","","6.0","1006862"
"Frank Hankinson","- - -","849","3443","747","13","410","344","31","4.9 %","11.8 %",".073",".246",".228",".267",".301",".263","81","24.0","","5.9","1005310"
"Chris Fulmer","- - -","252","1004","216","1","176","85","76","12.2 %","18.5 %",".066",".326",".247",".343",".313",".327","112","24.0","","5.9","1004401"
"Wilbert Robinson","- - -","1212","4813","1218","17","567","639","176","5.5 %","7.5 %",".070",".312",".271",".314",".341",".313","79","26.0","","5.9","1011078"
"Lew Brown","- - -","378","1576","379","10","205","169","","2.9 %","13.2 %",".114",".289",".248",".269",".362",".286","103","8.0","","5.9","1001537"
"Lefty Marr","- - -","363","1626","417","2","244","186","92","10.2 %","5.0 %",".090",".305",".289",".368",".379",".363","114","-7.0","","5.8","1008129"
"Sam Mertes","- - -","364","1495","383","17","220","202","129","7.8 %","6.4 %",".122",".256",".290",".353",".412",".376","111","-5.0","","5.8","1008794"
"Wes Fisler","Athletics","273","1349","414","2","258","189","14","1.1 %","1.3 %",".079",".313",".310",".318",".390",".322","105","15.0","","5.8","1004103"
"Fred Mann","- - -","577","2483","597","12","388","181","67","6.6 %","19.0 %",".121",".290",".262",".323",".383",".328","116","-26.0","","5.6","1008062"
"Dave Eggler","- - -","576","2594","698","0","491","242","47","1.9 %","6.8 %",".058",".302",".274",".288",".332",".283","92","33.0","","5.5","1003705"
"Buck Freeman","- - -","306","1234","356","34","185","209","33","4.6 %","10.0 %",".199",".250",".315",".365",".514",".401","125","-16.0","","5.5","1004316"
"Joe Battin","- - -","480","1994","439","3","228","143","26","2.0 %","3.5 %",".056",".258",".225",".241",".281",".242","81","49.0","","5.4","1000672"
"Brickyard Kennedy","Grooms","370","1217","302","1","138","135","13","3.2 %","5.6 %",".072",".267",".259",".284",".331",".286","61","0.0","","5.4","1006836"
"Hugh Nicol","- - -","888","3825","813","5","631","272","383","8.8 %","8.4 %",".047",".250",".235",".307",".282",".302","90","57.0","","5.4","1009574"
"Emmet Heidrick","- - -","250","1092","319","4","170","135","80","5.0 %","",".088",".000",".317",".355",".406",".370","112","7.0","","5.4","1005587"
"Bill Hallman","- - -","1239","5567","1443","21","855","676","176","6.6 %","6.2 %",".079",".311",".283",".337",".363",".334","86","-42.0","","5.4","1005257"
"Doug Allison","- - -","318","1429","381","2","236","140","5","1.5 %","2.8 %",".049",".277",".271",".282",".320",".278","94","24.0","","5.4","1000168"
"John Richmond","- - -","440","1833","410","5","239","83","1","5.6 %","10.4 %",".067",".241",".238",".283",".305",".273","99","3.0","","5.4","1010927"
"Billy Sunday","- - -","499","2155","498","12","339","170","246","6.2 %","10.6 %",".069",".275",".248",".300",".317",".312","101","5.0","","5.3","1012723"
"Bill Keister","- - -","287","1195","340","4","187","154","69","3.7 %","7.9 %",".106",".264",".307",".350",".412",".365","107","-9.0","","5.3","1006763"
"George Tebeau","- - -","627","2661","622","15","440","311","228","12.2 %","9.2 %",".108",".304",".269",".364",".376",".363","106","-3.0","","5.3","1012899"
"Bill Crowley","- - -","521","2159","540","8","263","225","0","4.7 %","8.6 %",".073",".286",".263",".297",".336",".292","102","-3.0","","5.3","1002826"
"Pop Snyder","- - -","930","3737","855","9","433","385","33","2.2 %","6.5 %",".064",".237",".235",".254",".299",".253","78","44.0","","5.2","1012254"
"Jumbo Davis","- - -","453","1850","468","14","266","270","151","5.8 %","13.0 %",".107",".315",".272",".322",".379",".333","107","-20.0","","5.1","1003063"
"Mickey Welch","- - -","606","2286","492","12","268","202","10","3.6 %","14.4 %",".073",".258",".224",".252",".297",".253","73","-8.0","","5.0","1013757"
"Jack Remsen","- - -","578","2423","574","8","366","199","14","2.9 %","6.2 %",".073",".262",".244",".266",".317",".268","89","41.0","","5.0","1010827"
"Dick Higham","- - -","372","1804","549","4","384","204","18","0.9 %","1.6 %",".071",".311",".307",".314",".378",".315","112","-21.0","","5.0","1005794"
"Jake Evans","- - -","472","1898","435","1","215","168","","3.3 %","9.5 %",".063",".264",".238",".264",".300",".260","84","47.0","","4.9","1003866"
"Charlie Irwin","- - -","726","3030","742","14","446","400","150","7.2 %","3.5 %",".085",".299",".273",".337",".358",".337","80","4.0","","4.9","1006278"
"Fred Lewis","- - -","317","1386","390","4","224","119","8","4.3 %","5.9 %",".082",".275",".296",".330",".378",".326","116","2.0","","4.8","1007580"
"Ducky Holmes","- - -","442","1893","507","9","249","212","126","5.7 %","4.1 %",".084",".333",".297",".353",".381",".360","105","-10.0","","4.8","1005976"
"Mike Muldoon","- - -","495","2030","450","10","254","187","12","4.5 %","11.4 %",".090",".263",".233",".270",".323",".274","91","-1.0","","4.8","1009290"
"Ginger Beaumont","Pirates","249","1121","312","8","195","88","58","7.2 %","",".087",".000",".311",".369",".397",".370","111","-3.0","","4.8","1000733"
"Tim O'Rourke","- - -","387","1725","440","1","272","204","81","11.4 %","4.3 %",".061",".309",".291",".380",".352",".363","110","-29.0","","4.7","1009845"
"Jouett Meekin","- - -","339","1169","267","15","163","131","16","5.9 %","11.2 %",".112",".264",".243",".289",".355",".296","67","0.0","","4.6","1008724"
"Danny Green","Orphans","267","1143","315","15","179","132","58","5.2 %","",".114",".000",".299",".345",".413",".363","104","10.0","","4.6","1004988"
"Mox McQuery","- - -","417","1713","429","13","231","160","33","7.2 %","8.7 %",".094",".272",".271",".327",".365",".327","107","-9.0","","4.5","1008681"
"Harry Schafer","Red Stockings","367","1665","449","4","339","221","23","0.7 %","2.5 %",".065",".277",".272",".277",".337",".277","94","9.0","","4.5","1011510"
"Cy Young","- - -","510","1787","361","12","210","194","21","3.0 %","12.1 %",".077",".231",".211",".239",".289",".245","41","-1.0","","4.5","1014369"
"Algie McBride","- - -","305","1355","361","8","212","132","33","8.3 %","8.3 %",".098",".240",".300",".371",".399",".369","108","-5.0","","4.5","1008339"
"Spud Johnson","- - -","331","1463","400","4","246","238","93","7.5 %","8.1 %",".090",".296",".302",".368",".392",".369","123","-16.0","","4.4","1006503"
"Marty Sullivan","- - -","398","1787","441","26","280","220","99","9.1 %","9.4 %",".122",".291",".273",".341",".395",".346","103","2.0","","4.3","1012705"
"Jack McCarthy","- - -","488","2170","574","7","308","236","66","6.3 %","3.2 %",".086",".287",".293",".342",".379",".345","95","5.0","","4.3","1008371"
"Curry Foley","- - -","305","1339","373","6","192","128","","2.5 %","6.2 %",".076",".302",".286",".304",".362",".303","110","-11.0","","4.3","1004195"
"Blondie Purcell","- - -","1097","4875","1217","13","767","495","197","5.8 %","6.1 %",".074",".291",".267",".314",".340",".310","102","-58.0","","4.1","1010569"
"Lou Criger","- - -","282","1097","255","5","128","136","27","8.8 %","0.0 %",".078",".000",".261",".334",".339",".327","93","4.0","","4.1","1002767"
"Bill Craver","- - -","339","1594","455","2","330","229","35","1.7 %","2.1 %",".084",".296",".290",".302",".374",".308","106","-22.0","","4.1","1002736"
"Charlie Ganzel","- - -","786","3176","774","10","421","412","60","5.1 %","4.0 %",".071",".268",".259",".301",".330",".296","73","39.0","","4.0","1004485"
"Ed Caskin","- - -","482","1953","427","2","229","163","0","4.2 %","8.7 %",".041",".250",".228",".261",".269",".247","77","5.0","","4.0","1002048"
"Joe Sommer","- - -","920","3933","911","11","617","342","101","6.1 %","9.6 %",".061",".237",".248",".297",".309",".288","92","32.0","","4.0","1012275"
"Dick Johnston","- - -","746","3135","751","33","453","386","151","4.2 %","9.5 %",".115",".268",".251",".285",".366",".303","87","28.0","","4.0","1006445"
"Art Whitney","- - -","978","4001","820","6","475","349","67","7.5 %","5.9 %",".046",".229",".223",".285",".269",".268","73","33.0","","3.9","1013906"
"Joe Quinn","- - -","1702","7050","1730","27","858","760","261","5.0 %","4.4 %",".066",".266",".262",".303",".327",".303","78","-4.0","","3.9","1010607"
"Jack Stivetts","- - -","601","2144","592","35","347","357","31","6.2 %","9.0 %",".141",".314",".297",".344",".438",".356","95","-4.0","","3.8","1012547"
"Jim Devlin","- - -","266","1202","340","1","180","132","8","1.3 %","4.6 %",".065",".300",".287",".296",".352",".299","105","-4.0","","3.8","1003249"
"John Sneed","- - -","263","1131","263","4","197","130","68","11.7 %","6.8 %",".081",".277",".268",".364",".349",".356","119","2.0","","3.7","1012226"
"Everett Mills","- - -","337","1538","433","2","283","203","9","0.8 %","0.8 %",".071",".285",".284",".290",".355",".292","100","-2.0","","3.7","1008956"
"Sam Trott","- - -","360","1412","338","3","166","123","9","3.8 %","7.5 %",".093",".253",".250",".280",".343",".283","93","5.0","","3.7","1013194"
"Jimmy Knowles","- - -","357","1481","334","9","185","132","83","6.0 %","15.5 %",".089",".239",".241",".288",".329",".298","95","6.0","","3.7","1007059"
"Pink Hawley","- - -","369","1218","278","11","128","154","7","2.9 %","11.6 %",".104",".289",".240",".269",".344",".279","53","0.0","","3.7","1005517"
"Fatty Briody","- - -","323","1231","271","3","134","115","6","3.6 %","10.3 %",".063",".244",".228",".257",".292",".253","77","28.0","","3.6","1001440"
"Al Myers","- - -","833","3548","788","13","429","359","111","8.3 %","7.5 %",".075",".262",".245",".314",".320",".305","86","-20.0","","3.6","1009416"
"Pat Deasley","- - -","402","1519","358","0","161","120","7","3.2 %","8.5 %",".038",".276",".244",".271",".282",".257","80","23.0","","3.5","1003116"
"Ed Andrews","- - -","774","3436","830","12","602","278","205","5.6 %","7.1 %",".063",".275",".257",".301",".320",".301","89","1.0","","3.5","1000248"
"Farmer Weaver","- - -","753","3321","856","9","423","344","162","5.6 %","3.3 %",".070",".285",".278",".330",".348",".329","97","-9.0","","3.5","1013696"
"Pop Schriver","- - -","747","2835","675","15","350","352","44","7.4 %","6.5 %",".089",".278",".264",".329",".353",".323","82","-11.0","","3.5","1011616"
"Billy O'Brien","- - -","356","1491","364","32","164","206","26","4.0 %","8.6 %",".140",".249",".256",".289",".395",".304","98","-1.0","","3.4","1009682"
"Fred Hartman","- - -","346","1461","386","7","190","191","43","5.4 %","5.4 %",".094",".331",".287",".339",".381",".342","91","-9.0","","3.4","1005454"
"Chief Roseman","- - -","681","2956","726","17","443","222","19","4.5 %","12.3 %",".097",".266",".263",".312",".360",".311","106","-20.0","","3.3","1011207"
"Pop Corkhill","- - -","1086","4614","1120","31","650","631","137","3.8 %","5.0 %",".082",".229",".254",".288",".337",".291","82","84.0","","3.3","1002629"
"John McMullin","- - -","244","1122","308","4","234","137","38","3.6 %","3.6 %",".065",".293",".285",".310",".349",".304","100","14.0","","3.3","1008649"
"Martin Powell","- - -","279","1238","329","3","213","115","","6.1 %","5.7 %",".064",".292",".283",".326",".347",".311","112","-24.0","","3.2","1010493"
"Charlie Bastian","- - -","503","2000","342","11","241","144","57","9.0 %","16.3 %",".074",".226",".189",".268",".264",".260","68","36.0","","3.1","1000649"
"Oscar Walker","- - -","282","1165","287","11","155","51","0","2.9 %","13.0 %",".111",".297",".254",".278",".365",".290","106","3.0","","3.1","1013530"
"John Coleman","- - -","629","2670","645","7","332","279","71","5.7 %","9.9 %",".088",".279",".257",".302",".345",".301","98","-12.0","","3.1","1002424"
"George Treadway","- - -","326","1457","364","12","256","224","60","11.3 %","7.9 %",".144",".304",".284",".368",".428",".372","101","-1.0","","3.1","1013168"
"Jocko Fields","- - -","341","1451","358","12","212","176","50","8.5 %","9.6 %",".125",".296",".271",".338",".397",".343","106","-23.0","","3.1","1004029"
"Klondike Douglass","- - -","479","2068","516","9","273","178","62","8.0 %","4.4 %",".072",".275",".282",".353",".354",".344","94","-27.0","","3.1","1003434"
"Steve Brady","- - -","490","2133","529","4","313","114","22","4.4 %","7.0 %",".050",".253",".261",".296",".311",".285","100","5.0","","3.0","1001330"
"Joe Quest","- - -","596","2402","499","1","300","161","5","4.3 %","9.1 %",".050",".241",".217",".252",".268",".243","75","23.0","","3.0","1010594"
"John Hatfield","Mutuals","206","1034","282","3","219","144","28","2.2 %","1.9 %",".064",".282",".279",".295",".343",".295","93","16.0","","3.0","1005491"
"George Bechtel","- - -","221","1062","288","3","215","165","17","2.0 %","1.1 %",".076",".278",".277",".291",".353",".298","99","12.0","","2.9","1000737"
"Monk Cline","- - -","234","1021","247","2","167","72","31","6.8 %","3.2 %",".073",".315",".261",".315",".334",".308","111","3.0","","2.9","1002354"
"Charlie Dexter","- - -","415","1648","417","9","238","202","100","5.2 %","8.0 %",".079",".299",".278",".326",".357",".335","94","-7.0","","2.9","1003259"
"Bill McClellan","- - -","792","3486","773","6","533","304","132","7.9 %","7.3 %",".067",".242",".242",".305",".308",".295","92","-53.0","","2.8","1008391"
"Ad Gumbert","- - -","295","1047","261","15","155","124","18","7.6 %","14.6 %",".121",".313",".273",".337",".395",".339","90","-2.0","","2.8","1005139"
"Bob Addy","- - -","274","1250","341","1","227","172","30","1.5 %","0.6 %",".050",".278",".277",".288",".327",".282","100","2.0","","2.8","1000070"
"Harry Davis","- - -","340","1429","341","6","190","190","62","6.9 %","8.4 %",".145",".264",".266",".328",".411",".348","97","-13.0","","2.8","1003053"
"Will White","- - -","403","1535","271","1","167","111","0","3.6 %","17.3 %",".030",".179",".183",".214",".214",".201","58","0.0","","2.8","1013897"
"Con Daily","- - -","630","2455","541","2","280","262","94","8.5 %","8.5 %",".056",".269",".243",".314",".299",".301","82","-5.0","","2.8","1002932"
"Mike Mansell","- - -","371","1536","352","9","237","25","","4.0 %","18.7 %",".105",".247",".239",".271",".344",".279","103","12.0","","2.7","1008078"
"Tom O'Brien","- - -","427","1753","436","10","248","229","55","6.8 %","",".087",".000",".278",".341",".365",".341","96","-14.0","","2.7","1009704"
"Al Maul","- - -","407","1569","328","7","192","178","44","11.6 %","12.0 %",".092",".277",".240",".336",".332",".322","93","-2.0","","2.7","1008273"
"Fred Corey","- - -","432","1803","427","7","239","124","","3.3 %","11.1 %",".102",".247",".246",".273",".348",".283","92","-4.0","","2.7","1002625"
"Lew Whistler","- - -","272","1124","247","12","150","133","39","8.9 %","13.9 %",".119",".278",".244",".318",".363",".326","99","-9.0","","2.7","1013845"
"John Grim","- - -","706","2797","705","16","350","330","82","3.0 %","3.8 %",".091",".274",".267",".302",".359",".310","78","5.0","","2.6","1005067"
"Frank Shugart","- - -","638","2823","700","20","421","337","119","6.7 %","6.6 %",".114",".287",".269",".326",".383",".335","88","-37.0","","2.6","1011941"
"Kid Gleason","- - -","1125","4585","1126","9","617","529","214","6.2 %","5.6 %",".053",".284",".266",".316",".319",".311","76","0.0","","2.5","1004770"
"Fergy Malone","- - -","220","1084","288","1","200","160","17","3.0 %","1.8 %",".047",".278",".274",".295",".320",".288","93","5.0","","2.5","1008038"
"Win Mercer","- - -","479","1685","445","7","244","175","77","6.6 %","12.5 %",".061",".298",".291",".346",".352",".340","90","-23.0","","2.5","1008778"
"Milt Scott","- - -","341","1336","293","5","107","132","11","3.0 %","12.9 %",".060",".286",".228",".257",".288",".255","80","22.0","","2.5","1011689"
"Charley Radbourn","- - -","653","2654","585","9","308","259","26","6.0 %","9.2 %",".045",".258",".235",".283",".281",".267","82","-6.0","","2.5","1010631"
"Denny Mack","- - -","373","1598","343","1","309","103","31","5.8 %","3.7 %",".043",".256",".228",".273",".271",".260","87","9.0","","2.4","1007915"
"Sy Sutcliffe","- - -","344","1417","381","6","177","174","41","6.5 %","6.1 %",".082",".305",".288",".336",".371",".334","102","-31.0","","2.4","1012735"
"Bill White","- - -","466","1965","441","6","272","205","76","6.4 %","",".071",".000",".241",".292",".312",".285","84","-2.0","","2.4","1013854"
"Tuck Turner","- - -","377","1650","478","7","294","213","53","7.8 %","6.7 %",".110",".375",".320",".377",".429",".377","104","-20.0","","2.4","1013237"
"John Glenn","- - -","315","1406","366","1","235","157","15","2.5 %","2.3 %",".044",".273",".267",".285",".311",".277","95","4.0","","2.4","1004781"
"Herman Dehlman","- - -","307","1268","261","0","226","83","34","3.6 %","5.1 %",".034",".226",".214",".242",".248",".234","78","26.0","","2.4","1003144"
"Dasher Troy","- - -","292","1175","274","4","166","51","","3.5 %","9.5 %",".083",".260",".243",".274",".327",".276","96","-8.0","","2.3","1013200"
"Joe Visner","- - -","235","1058","241","12","183","149","33","11.5 %","8.6 %",".148",".279",".261",".354",".409",".359","105","-8.0","","2.3","1013441"
"Billy Taylor","- - -","274","1191","323","8","148","26","1","2.2 %","7.4 %",".115",".240",".277",".294",".393",".309","116","-16.0","","2.3","1012856"
"Dick Padden","- - -","457","1852","443","8","244","186","64","6.0 %","3.8 %",".081",".245",".268",".335",".349",".332","88","-25.0","","2.3","1009942"
"Doc Bushong","- - -","672","2527","514","2","287","184","39","4.9 %","7.3 %",".038",".210",".214",".255",".252",".242","63","54.0","","2.3","1001755"
"Jack Gleason","- - -","343","1531","384","9","253","31","8","6.2 %","18.2 %",".080",".222",".269",".320",".349",".310","115","-29.0","","2.2","1004768"
"Bill Hague","- - -","301","1295","303","2","134","114","3","1.5 %","6.9 %",".026",".254",".237",".249",".263",".237","78","10.0","","2.2","1005199"
"Connie Mack","- - -","723","2931","659","5","391","265","127","5.8 %","4.3 %",".056",".255",".245",".305",".300",".296","75","6.0","","2.2","1007914"
"Tony Mullane","- - -","784","2970","661","8","407","223","112","7.4 %","9.6 %",".073",".270",".243",".307",".316",".300","88","-11.0","","2.2","1009291"
"Dick Buckley","- - -","524","1956","449","26","213","216","25","5.0 %","9.6 %",".097",".261",".245",".291",".342",".294","72","15.0","","2.0","1001621"
"Sam Dungan","- - -","244","1075","285","2","144","124","29","7.1 %","2.7 %",".080",".297",".290",".350",".370",".345","96","1.0","","1.9","1003561"
"Tim Murnane","- - -","384","1695","427","5","338","127","38","3.5 %","4.0 %",".038",".276",".261",".287",".299",".276","97","-9.0","","1.9","1009343"
"John Warner","- - -","464","1741","412","3","183","159","47","5.5 %","7.3 %",".045",".274",".262",".323",".307",".309","77","-1.0","","1.8","1013636"
"Scott Stratton","- - -","389","1510","379","8","201","163","56","7.2 %","9.0 %",".090",".292",".274",".335",".364",".332","100","-14.0","","1.8","1012603"
"Charlie Abbey","Senators","451","1959","492","19","307","280","93","8.5 %","6.5 %",".123",".299",".281",".351",".404",".356","93","-6.0","","1.8","1000007"
"Jimmy Slagle","- - -","288","1332","328","0","207","86","56","8.6 %","",".055",".000",".280",".348",".335",".336","89","-1.0","","1.7","1012048"
"Tommy Bond","- - -","488","1997","471","0","213","174","5","1.1 %","3.5 %",".038",".243",".238",".247",".276",".241","81","-3.0","","1.7","1001158"
"Tim Shinnick","Colonels","261","1066","224","2","166","136","98","10.9 %","9.3 %",".081",".246",".239",".332",".321",".335","104","-13.0","","1.7","1011903"
"Joe Werrick","- - -","392","1644","383","10","217","212","83","6.2 %","",".098",".000",".250",".300",".348",".302","93","-15.0","","1.7","1013789"
"Harry Steinfeldt","Reds","329","1358","310","2","166","152","42","6.9 %","",".092",".000",".257",".319",".350",".322","81","-4.0","","1.7","1012466"
"Jim Field","- - -","332","1376","292","10","180","50","9","5.6 %","",".087",".000",".230",".289",".316",".284","98","-7.0","","1.6","1004028"
"Bill Greenwood","- - -","574","2392","490","8","381","185","194","8.4 %","14.9 %",".061",".265",".226",".298",".287",".294","89","-8.0","","1.6","1004984"
"Charlie Getzein","- - -","303","1140","209","8","114","109","17","6.8 %","21.7 %",".077",".251",".198",".257",".275",".251","62","0.0","","1.6","1004649"
"Chippy McGarr","- - -","826","3473","872","9","537","388","267","5.3 %","6.5 %",".061",".285",".268",".310",".329",".313","76","5.0","","1.6","1008502"
"Tom Poorman","- - -","496","2161","498","12","396","172","165","4.7 %","13.8 %",".092",".274",".244",".285",".335",".298","92","6.0","","1.5","1010438"
"Jimmy Macullar","- - -","449","1710","319","7","246","91","23","9.1 %","10.8 %",".069",".237",".207",".285",".276",".271","93","-18.0","","1.5","1007936"
"George Bradley","- - -","567","2298","518","3","272","172","5","1.7 %","8.9 %",".066",".261",".229",".243",".295",".245","83","1.0","","1.5","1001307"
"Jim McCormick","- - -","534","2104","491","4","246","178","10","1.0 %","6.4 %",".059",".250",".236",".244",".294",".245","78","-3.0","","1.5","1008416"
"Tom Parrott","- - -","278","1047","299","15","156","163","26","3.8 %","4.9 %",".139",".309",".303",".331",".442",".348","86","5.0","","1.4","1010025"
"Harry Blake","- - -","526","2168","473","8","299","253","55","10.6 %","7.6 %",".072",".279",".252",".336",".324",".322","83","13.0","","1.4","1001036"
"Ecky Stearns","- - -","509","2210","491","8","295","173","67","7.8 %","13.8 %",".083",".300",".242",".306",".325",".301","99","-28.0","","1.4","1012445"
"Nat Hicks","- - -","257","1167","301","1","173","117","9","2.0 %","2.0 %",".044",".268",".263",".278",".307",".274","91","-9.0","","1.3","1005781"
"Barry McCormick","- - -","498","2101","463","10","270","256","91","7.5 %","15.2 %",".074",".262",".246",".308",".320",".308","70","4.0","","1.3","1008410"
"Ben Sanders","- - -","247","1001","257","5","132","113","27","4.7 %","6.2 %",".095",".286",".271",".310",".366",".315","90","-4.0","","1.3","1011413"
"Dave Rowe","- - -","347","1501","383","8","223","90","4","2.8 %","10.2 %",".113",".258",".263",".284",".376",".297","104","-7.0","","1.3","1011252"
"John Irwin","- - -","322","1383","312","3","222","93","56","7.4 %","8.0 %",".080",".275",".246",".308",".326",".306","95","-15.0","","1.3","1006279"
"Jay Faatz","- - -","298","1217","274","3","159","105","93","3.2 %","5.5 %",".050",".232",".241",".293",".292",".290","87","-1.0","","1.3","1003888"
"Jim Donnelly","- - -","660","2621","552","2","324","237","173","6.5 %","6.8 %",".049",".248",".229",".284",".278",".280","77","-7.0","","1.2","1003385"
"Joe Sugden","- - -","444","1687","413","3","192","174","29","6.6 %","4.4 %",".060",".314",".273",".330",".333",".317","78","-6.0","","1.2","1012672"
"Scott Hastings","- - -","294","1360","371","0","264","138","40","2.4 %","3.2 %",".045",".289",".279",".296",".325",".285","100","-21.0","","1.2","1005484"
"Nig Cuppy","- - -","297","1011","213","1","142","114","10","8.4 %","15.1 %",".072",".304",".235",".304",".306",".292","63","0.0","","1.2","1002884"
"Bill Harbidge","- - -","378","1590","373","2","200","114","2","5.0 %","5.6 %",".056",".253",".247",".285",".303",".273","95","-13.0","","1.2","1005338"
"Joe Farrell","- - -","353","1524","345","5","187","132","5","2.3 %","9.5 %",".059",".260",".232",".249",".291",".247","77","-2.0","","1.2","1003946"
"Clark Griffith","- - -","321","1166","246","5","160","128","21","9.9 %","7.6 %",".077",".268",".239",".319",".315",".307","64","-5.0","","1.2","1005038"
"Hick Carpenter","- - -","1118","4777","1202","18","720","543","158","2.3 %","6.4 %",".063",".250",".259",".281",".322",".282","85","-31.0","","1.2","1001979"
"Phil Reccius","- - -","261","1042","225","4","117","99","12","5.2 %","",".074",".000",".231",".280",".305",".275","85","5.0","","1.1","1010747"
"Lee Richmond","- - -","251","1064","262","3","169","113","0","4.3 %","7.1 %",".077",".275",".257",".289",".334",".285","95","-15.0","","1.1","1010928"
"Lon Knight","- - -","545","2387","555","3","391","198","2","4.1 %","5.4 %",".077",".245",".243",".274",".319",".273","91","3.0","","1.1","1007042"
"John Carney","- - -","252","1040","258","7","120","129","40","8.0 %","5.7 %",".081",".285",".273",".338",".354",".335","93","-9.0","","1.0","1001974"
"Tim Keefe","- - -","618","2262","390","12","248","134","13","7.7 %","23.4 %",".083",".229",".187",".252",".270",".246","66","2.0","","1.0","1006743"
"Tom Kinslow","- - -","380","1490","376","12","186","222","18","4.5 %","6.5 %",".095",".280",".266",".301",".361",".307","76","-2.0","","0.9","1006952"
"Juice Latham","- - -","334","1469","353","0","209","101","6","2.4 %","2.7 %",".048",".279",".247",".266",".295",".259","87","3.0","","0.8","1007373"
"Dick McBride","- - -","240","1209","309","0","208","178","9","1.4 %","1.1 %",".029",".262",".259",".270",".289",".263","77","-2.0","","0.7","1008341"
"Henry Easterday","- - -","322","1250","203","9","141","92","43","9.0 %","15.5 %",".071",".198",".180",".259",".251",".251","65","23.0","","0.7","1003638"
"General Stafford","- - -","568","2347","583","21","341","290","117","7.0 %","8.1 %",".076",".293",".274",".331",".350",".331","84","-21.0","","0.6","1012377"
"Jim Holdsworth","- - -","318","1489","431","0","221","138","8","0.5 %","1.3 %",".055",".297",".291",".295",".346",".293","103","-40.0","","0.6","1005945"
"Fred Treacey","- - -","269","1250","301","7","238","141","33","1.4 %","2.8 %",".070",".247",".244",".255",".314",".253","78","20.0","","0.6","1013166"
"Frank Scheibeck","- - -","293","1237","258","2","179","110","85","13.1 %","9.8 %",".059",".268",".244",".350",".303",".335","88","-18.0","","0.4","1011539"
"Tom McLaughlin","- - -","340","1270","227","2","142","81","16","5.9 %","12.0 %",".061",".314",".192",".247",".253",".241","73","11.0","","0.4","1008619"
"Ned Cuthbert","- - -","452","2178","537","8","453","179","69","3.0 %","2.1 %",".062",".270",".254",".276",".317",".278","97","-13.0","","0.4","1002912"
"Bill Merritt","- - -","400","1549","383","8","182","195","21","7.0 %","5.4 %",".062",".286",".272",".327",".334",".314","72","2.0","","0.4","1008784"
"Bill Holbert","- - -","623","2396","486","0","182","144","16","2.4 %","8.1 %",".024",".225",".208",".228",".232",".215","61","51.0","","0.4","1005936"
"Tim Donahue","- - -","463","1707","352","2","196","162","54","8.3 %","9.8 %",".058",".267",".236",".314",".294",".302","66","7.0","","0.3","1003375"
"Willard Brown","- - -","418","1724","415","6","236","252","39","7.1 %","7.2 %",".077",".280",".261",".319",".338",".313","81","-14.0","","0.2","1001568"
