"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"B.J. Surhoff","Brewers","936","3688","896","39","380","429","95","6.5 %","7.2 %",".094",".278",".269",".315",".362",".300","84","15.0","","12.6","117"
"Juan Gonzalez","Rangers","483","1977","497","121","277","348","8","6.2 %","20.0 %",".261",".287",".274",".326",".535",".374","133","-23.0","","12.6","1251"
"Rick Cerone","- - -","1258","4474","993","59","391","435","6","7.1 %","10.0 %",".098",".261",".246",".302",".344",".290","77","2.0","","12.5","1002105"
"Chris Hoiles","Orioles","347","1324","311","61","172","160","1","12.0 %","17.4 %",".212",".291",".272",".365",".484",".375","133","4.0","","12.5","1005935"
"Joe Ferguson","- - -","514","1780","352","63","193","225","10","16.4 %","17.1 %",".176",".261",".241",".366",".417",".350","120","-9.0","","12.4","1003990"
"Wally Backman","- - -","1081","3708","893","10","482","240","117","10.0 %","12.9 %",".063",".318",".275",".349",".339",".316","99","-33.0","","12.4","1000400"
"Eddie Milner","- - -","764","2718","607","42","376","195","145","10.5 %","10.3 %",".122",".271",".253",".333",".376",".320","96","40.0","","12.3","1008964"
"Richie Zisk","- - -","875","3497","877","138","396","468","6","9.0 %","15.3 %",".179",".297",".279",".345",".459",".355","119","-24.0","","12.2","1014455"
"Marty Barrett","- - -","914","3833","938","18","418","314","57","7.9 %","5.5 %",".070",".289",".278",".337",".347",".312","89","-4.0","","12.2","1000599"
"Al Cowens","- - -","1181","4759","1184","100","561","591","80","6.6 %","11.2 %",".147",".288",".272",".321",".419",".327","99","-10.0","","12.2","1002689"
"Larry Bowa","- - -","1197","4705","1136","11","507","289","146","6.0 %","5.6 %",".063",".276",".263",".307",".326",".290","74","21.0","","12.1","1001243"
"Mike Marshall","- - -","1020","3908","971","148","433","530","26","6.3 %","20.7 %",".176",".309",".270",".321",".446",".335","114","-40.0","","12.1","1008145"
"Tony Perez","- - -","1045","3815","942","102","384","537","10","8.2 %","16.5 %",".159",".304",".273",".331",".432",".336","106","3.0","","12.1","1010188"
"Joel Youngblood","- - -","1300","4018","958","80","445","421","59","8.2 %","14.5 %",".129",".295",".266",".331",".395",".322","102","-20.0","","12.1","1014383"
"Jeffrey Leonard","- - -","1402","5476","1342","144","614","723","163","6.2 %","18.3 %",".144",".303",".266",".312",".411",".321","102","-30.0","","12.0","1007535"
"Spike Owen","- - -","1356","5058","1078","42","540","374","77","9.9 %","9.5 %",".095",".262",".243",".319",".338",".295","81","-33.0","","11.9","1009924"
"Dave Kingman","- - -","1273","4973","1068","292","589","819","34","8.2 %","22.2 %",".236",".249",".240",".304",".476",".339","110","-51.0","","11.8","1006939"
"Tom Brookens","- - -","1260","4258","950","71","477","431","86","6.6 %","14.2 %",".121",".272",".246",".296",".367",".295","81","37.0","","11.8","1001476"
"Jeff Burroughs","- - -","984","3541","798","132","388","470","9","14.0 %","17.3 %",".184",".290",".265",".367",".449",".363","122","-59.0","","11.7","1001731"
"Ron Karkovice","White Sox","549","1768","357","56","205","199","22","7.0 %","26.7 %",".158",".285",".227",".288",".384",".303","87","46.0","","11.7","1006700"
"Steve Henderson","- - -","1075","3916","976","68","459","428","79","9.9 %","17.3 %",".133",".329",".280",".352",".413",".341","112","-43.0","","11.7","1005636"
"Johnny Grubb","- - -","891","2780","640","74","318","330","11","12.9 %","12.4 %",".154",".288",".271",".369",".425",".354","121","-22.0","","11.6","1005103"
"Jeff Blauser","Braves","730","2725","646","64","347","280","41","10.2 %","17.1 %",".146",".314",".273",".355",".419",".347","112","-55.0","","11.6","1001062"
"Tom Paciorek","- - -","1001","3499","932","74","386","413","44","5.5 %","15.5 %",".141",".325",".289",".332",".430",".338","107","-8.0","","11.6","1009938"
"Craig Reynolds","- - -","1389","4780","1124","41","471","372","58","4.7 %","8.4 %",".090",".272",".256",".291",".346",".284","78","0.0","","11.5","1010867"
"Brady Anderson","- - -","666","2686","553","44","326","234","130","11.7 %","15.2 %",".131",".277",".244",".343",".375",".329","104","15.0","","11.4","364"
"Eric Soderholm","- - -","480","1728","419","66","218","222","4","8.3 %","8.3 %",".178",".261",".270",".334",".449",".346","114","19.0","","11.4","1012260"
"Mike Macfarlane","Royals","581","2062","471","62","215","262","5","6.9 %","17.4 %",".175",".283",".255",".321",".431",".333","105","-9.0","","11.2","1007905"
"Luis Gonzalez","Astros","422","1575","380","38","174","196","37","7.2 %","15.3 %",".160",".295",".267",".327",".427",".332","109","53.0","","11.2","55"
"Albert Belle","Indians","505","2099","507","108","257","376","36","7.9 %","18.3 %",".235",".281",".270",".330",".505",".364","125","-3.0","","11.1","1000802"
"Larry Hisle","- - -","362","1537","384","77","243","280","33","10.3 %","16.4 %",".230",".299",".287",".364",".516",".387","143","-5.0","","11.1","1005858"
"Randy Ready","- - -","731","2405","527","39","304","236","27","13.1 %","11.0 %",".130",".278",".258",".358",".388",".338","112","-9.0","","11.1","1010738"
"Ron Oester","Reds","1251","4666","1118","42","458","344","40","7.9 %","14.6 %",".091",".306",".265",".323",".356",".300","83","-4.0","","11.1","1009739"
"Greg Vaughn","Brewers","596","2411","512","102","324","357","38","10.7 %","19.9 %",".203",".265",".243",".325",".446",".339","111","17.0","","11.0","1233"
"Bill Buckner","- - -","1739","6956","1878","136","730","931","90","4.7 %","4.5 %",".131",".284",".289",".322",".420",".326","96","-22.0","","10.8","1001625"
"Ken Phelps","- - -","750","2288","443","123","308","313","10","17.0 %","19.7 %",".241",".246",".239",".373",".480",".375","130","-11.0","","10.8","1010277"
"Milt May","- - -","732","2562","602","53","178","264","3","7.3 %","9.0 %",".113",".267",".259",".313",".372",".304","88","7.0","","10.7","1008304"
"Oddibe McDowell","- - -","760","2952","667","73","424","251","155","9.0 %","17.3 %",".149",".286",".252",".321",".401",".326","99","-6.0","","10.6","1008474"
"Ozzie Virgil","- - -","719","2555","549","98","258","307","4","9.7 %","17.7 %",".173",".262",".243",".324",".416",".328","101","-29.0","","10.6","1013439"
"Chuck Knoblauch","Twins","454","2028","504","5","264","147","88","10.5 %","7.1 %",".066",".304",".285",".364",".351",".334","102","15.0","","10.5","609"
"Leon Roberts","- - -","649","2244","531","61","255","250","22","8.8 %","12.5 %",".159",".281",".267",".334",".425",".339","108","23.0","","10.5","1011040"
"Ray Lankford","Cardinals","467","1931","450","39","246","212","108","10.7 %","20.7 %",".151",".324",".265",".346",".417",".341","113","-6.0","","10.4","1044"
"Damaso Garcia","- - -","1020","4124","1108","36","490","323","203","3.2 %","7.8 %",".088",".299",".283",".309",".371",".306","85","-14.0","","10.4","1004498"
"Omar Vizquel","Mariners","642","2355","531","6","223","131","39","7.3 %","8.8 %",".051",".275",".252",".309",".303",".280","70","62.0","","10.4","411"
"Jack Howell","- - -","722","2572","535","84","294","274","13","10.3 %","21.0 %",".173",".273",".236",".318",".409",".320","100","2.0","","10.3","1006099"
"John Lowenstein","- - -","745","2151","489","77","297","270","57","13.0 %","15.2 %",".179",".284",".266",".362",".446",".360","125","-20.0","","10.3","1007790"
"Nick Esasky","- - -","806","3064","677","122","336","427","18","10.2 %","23.2 %",".195",".293",".250",".329",".446",".341","110","-20.0","","10.3","1003818"
"Walt Weiss","- - -","667","2422","528","9","228","169","39","9.8 %","11.4 %",".056",".281",".250",".329",".307",".294","84","18.0","","10.3","1013748"
"Ken Landreaux","- - -","1220","4504","1099","91","522","479","145","6.6 %","9.3 %",".132",".277",".268",".317",".400",".320","100","-53.0","","10.3","1007303"
"Charlie Moore","- - -","1056","3677","881","32","380","341","46","7.2 %","9.7 %",".094",".288",".265",".320",".359",".304","88","-13.0","","10.3","1009099"
"Thurman Munson","Yankees","400","1724","476","27","200","210","8","6.1 %","9.4 %",".108",".316",".299",".341",".407",".331","106","5.0","","10.1","1009334"
"Mel Hall","- - -","1227","4548","1168","134","565","615","31","5.8 %","12.6 %",".162",".291",".277",".319",".439",".330","103","-43.0","","10.1","1005259"
"Steve Yeager","- - -","766","2469","489","61","204","255","6","8.5 %","17.5 %",".123",".246",".221",".288",".344",".278","72","50.0","","10.0","1014332"
"Otis Nixon","- - -","904","2777","637","7","458","147","352","9.7 %","11.8 %",".046",".295",".259",".331",".305",".307","89","40.0","","10.0","1009608"
"Greg Walker","- - -","850","3177","746","113","368","444","19","8.4 %","16.4 %",".189",".281",".260",".326",".449",".339","108","-8.0","","10.0","1013520"
"Dave Hollins","Phillies","424","1624","372","56","240","222","12","11.6 %","16.8 %",".184",".293",".267",".362",".451",".362","124","-12.0","","10.0","1391"
"Ivan DeJesus","- - -","1255","5044","1143","21","580","320","193","8.9 %","12.6 %",".073",".293",".256",".325",".329",".299","77","-24.0","","9.9","1003150"
"Jay Buhner","- - -","638","2508","546","108","302","359","6","11.5 %","24.4 %",".207",".298",".253",".344",".460",".353","119","-31.0","","9.8","1001638"
"Jim Essian","- - -","564","1890","401","33","172","185","7","10.8 %","7.5 %",".112",".249",".246",".328",".358",".311","93","14.0","","9.8","1003835"
"U L Washington","- - -","874","3124","703","27","358","255","132","8.4 %","13.1 %",".092",".284",".251",".313",".343",".301","85","-9.0","","9.8","1013659"
"Rick Wilkins","Cubs","293","1009","246","44","119","117","5","9.6 %","20.6 %",".198",".314",".275",".352",".474",".358","118","22.0","","9.8","1013960"
"Sal Bando","Brewers","545","2202","479","50","245","243","15","10.9 %","10.0 %",".132",".258",".250",".335",".382",".325","101","10.0","","9.8","1000505"
"Roy Howell","- - -","826","3173","760","61","322","347","6","7.8 %","15.1 %",".131",".298",".265",".325",".395",".322","97","-4.0","","9.8","1006104"
"Gary Sheffield","- - -","577","2419","616","74","292","306","65","7.9 %","8.3 %",".166",".282",".285",".346",".451",".354","121","-69.0","","9.6","114"
"Omar Moreno","- - -","1297","5333","1223","35","674","374","471","6.9 %","16.1 %",".091",".297",".251",".305",".343",".297","81","22.0","","9.4","1009167"
"Mike Aldrete","- - -","689","2002","459","27","219","209","17","13.0 %","14.8 %",".107",".309",".268",".364",".376",".330","109","21.0","","9.4","1000114"
"Bernard Gilkey","Cardinals","362","1436","363","29","194","136","53","9.9 %","10.9 %",".145",".304",".285",".357",".430",".351","118","22.0","","9.4","1004706"
"Joe Orsulak","- - -","1024","3675","933","45","443","300","87","6.8 %","7.9 %",".104",".293",".279",".330",".383",".318","98","-8.0","","9.2","1009852"
"Darryl Hamilton","Brewers","482","1834","492","17","246","196","95","7.9 %","8.9 %",".086",".320",".297",".353",".384",".336","108","16.0","","9.2","1005272"
"Otto Velez","- - -","528","1871","396","72","215","243","6","15.0 %","18.1 %",".201",".280",".254",".369",".455",".368","124","2.0","","9.2","1013399"
"Dave Martinez","- - -","884","3087","746","44","357","255","113","7.8 %","15.0 %",".114",".305",".267",".325",".381",".316","96","-4.0","","9.2","1008160"
"Jerry Browne","- - -","786","3099","722","19","368","241","69","10.2 %","9.1 %",".080",".292",".270",".346",".349",".316","95","-21.0","","9.2","1001525"
"Todd Zeile","Cardinals","607","2462","571","51","278","297","31","11.2 %","13.4 %",".137",".290",".265",".347",".402",".334","107","-35.0","","9.1","457"
"Dave Bergman","- - -","1196","3095","690","54","312","289","19","12.2 %","11.1 %",".110",".277",".259",".350",".370",".325","103","10.0","","9.1","1000879"
"Bill Sample","- - -","795","2798","684","46","371","230","98","7.0 %","8.2 %",".112",".282",".272",".329",".384",".325","101","4.0","","9.1","1011396"
"Willie Stargell","Pirates","486","1534","372","87","185","278","3","11.0 %","22.0 %",".250",".308",".279",".362",".529",".383","137","-17.0","","9.0","1012426"
"Rusty Staub","- - -","946","2908","700","80","271","433","7","10.1 %","5.9 %",".152",".265",".275",".347",".426",".344","112","-7.0","","9.0","1012440"
"Rudy Law","- - -","728","2647","656","18","379","199","228","7.0 %","7.9 %",".095",".290",".271",".325",".366",".321","97","1.0","","8.9","1007402"
"Darrin Jackson","- - -","571","1820","416","57","200","194","27","4.7 %","18.5 %",".150",".273",".245",".282",".396",".301","85","54.0","","8.9","1006296"
"Luis Salazar","- - -","1258","4375","1070","94","438","455","117","4.1 %","14.9 %",".120",".289",".261",".293",".381",".299","86","-7.0","","8.9","1011378"
"Jim Dwyer","- - -","1035","2710","609","72","354","312","22","12.9 %","12.3 %",".150",".278",".264",".360",".414",".345","113","-20.0","","8.9","1003608"
"Bo Jackson","- - -","616","2402","542","128","318","372","81","7.5 %","32.0 %",".224",".316",".247",".306",".471",".342","113","-14.0","","8.9","1006290"
"Enos Cabell","- - -","1299","5067","1343","52","589","489","185","4.0 %","10.5 %",".097",".305",".280",".310",".377",".305","93","-44.0","","8.7","1001804"
"Hal Morris","- - -","483","1779","491","34","214","201","27","8.3 %","11.8 %",".131",".333",".307",".364",".438",".355","119","3.0","","8.7","1009209"
"Jerry Remy","- - -","858","3777","947","6","459","255","139","7.2 %","8.1 %",".055",".304",".280",".332",".335",".306","84","-13.0","","8.5","1010828"
"Tim Flannery","Padres","944","2838","631","9","255","209","22","9.8 %","10.3 %",".062",".283",".255",".335",".317",".295","86","16.0","","8.5","1004138"
"Dan Ford","- - -","869","3533","863","86","439","421","38","6.7 %","14.9 %",".152",".295",".269",".323",".421",".331","105","-37.0","","8.5","1004216"
"Bruce Benedict","Braves","946","3295","696","18","214","260","12","10.0 %","7.6 %",".057",".258",".242",".320",".299",".280","68","32.0","","8.3","1000829"
"Mitchell Page","- - -","666","2398","560","72","297","259","104","10.2 %","18.7 %",".163",".306",".266",".346",".429",".346","118","-10.0","","8.3","1009954"
"Manuel Lee","- - -","777","2596","592","17","262","211","28","6.9 %","17.9 %",".067",".304",".251",".303",".318",".283","72","38.0","","8.0","1007460"
"Juan Beniquez","- - -","1044","3743","933","71","440","381","56","6.7 %","10.5 %",".116",".293",".277",".329",".392",".321","98","-29.0","","7.9","1000833"
"Lyman Bostock","- - -","300","1297","367","19","178","161","31","8.5 %","7.3 %",".128",".329",".316",".376",".444",".363","127","-3.0","","7.9","1001220"
"Lou Piniella","Yankees","713","2438","682","45","278","287","9","6.1 %","6.6 %",".130",".310",".304",".346",".434",".343","115","-21.0","","7.8","1010356"
"Alex Trevino","- - -","893","2701","604","23","245","244","19","7.6 %","11.7 %",".085",".275",".249",".310",".333",".289","79","6.0","","7.8","1013180"
"Glenn Braggs","- - -","689","2609","601","70","308","321","58","8.1 %","18.1 %",".147",".291",".257",".322",".405",".323","98","11.0","","7.7","1001333"
"Tim Hulett","- - -","629","2200","506","46","234","205","14","6.0 %","18.7 %",".123",".291",".250",".298",".373",".299","81","38.0","","7.6","1006174"
"Charlie Hayes","- - -","677","2587","636","73","257","317","24","4.9 %","15.5 %",".146",".286",".263",".300",".409",".313","89","4.0","","7.6","1005525"
"Mike Stanley","- - -","628","1862","420","50","208","231","7","12.7 %","18.5 %",".143",".307",".265",".361",".409",".348","115","-44.0","","7.5","1012416"
"John Mayberry","- - -","765","2992","631","123","308","381","4","12.3 %","12.4 %",".185",".243",".246",".346",".431",".347","112","-37.0","","7.5","1008289"
"Rick Monday","Dodgers","628","1789","387","73","224","226","8","13.5 %","23.2 %",".189",".300",".254",".355",".443",".350","121","-27.0","","7.5","1009051"
"John Wockenfuss","- - -","678","2047","480","79","233","285","5","12.1 %","12.1 %",".173",".274",".270",".359",".442",".358","121","-36.0","","7.5","1014176"
"Mike Young","- - -","622","2116","454","72","244","235","22","11.2 %","22.0 %",".167",".291",".247",".338",".414",".334","107","5.0","","7.4","1014386"
"John Wathan","Royals","793","2718","644","21","300","256","105","7.2 %","9.6 %",".082",".283",".261",".317",".343",".304","87","-10.0","","7.4","1013666"
"Rick Miller","- - -","897","3017","729","13","363","240","39","9.7 %","12.4 %",".073",".313",".274",".347",".347",".316","93","-8.0","","7.4","1008928"
"Jeff Treadway","- - -","637","2168","562","28","224","190","13","6.0 %","7.9 %",".105",".296",".283",".328",".388",".318","95","-4.0","","7.3","1013169"
"Rob Wilfong","- - -","922","3015","668","39","318","261","54","6.8 %","12.8 %",".097",".276",".248",".303",".345",".292","77","20.0","","7.3","1013943"
"Stan Javier","- - -","783","2304","511","13","283","175","95","9.5 %","14.8 %",".078",".294",".251",".324",".329",".306","91","19.0","","7.3","1006372"
"Ron Kittle","- - -","841","3013","648","176","356","460","16","7.8 %","24.7 %",".234",".259",".239",".306",".473",".340","109","-24.0","","7.3","1006982"
"Bill Pecota","- - -","556","1599","356","20","212","132","51","9.0 %","12.5 %",".105",".280",".252",".324",".357",".311","92","19.0","","7.2","1010117"
"Tom Pagnozzi","Cardinals","583","1975","464","20","150","192","14","6.0 %","13.1 %",".094",".285",".255",".301",".349",".285","76","28.0","","7.2","1009960"
"Billy North","- - -","499","1887","382","8","273","85","176","16.4 %","14.6 %",".059",".295",".247",".374",".306",".327","106","-8.0","","7.2","1009638"
"Felix Jose","- - -","575","2240","575","39","254","253","92","6.9 %","18.0 %",".120",".328",".278",".330",".399",".326","104","4.0","","7.2","1610"
"Jose Uribe","- - -","1012","3369","738","19","307","219","74","7.6 %","12.6 %",".073",".274",".241",".300",".314",".268","69","22.0","","7.2","1013300"
"Kirt Manwaring","Giants","422","1442","318","10","114","128","6","6.4 %","13.4 %",".072",".281",".246",".305",".317",".281","76","35.0","","7.1","1008091"
"Daryl Boston","- - -","928","2817","641","79","367","264","98","8.2 %","15.9 %",".161",".276",".251",".314",".412",".321","97","-15.0","","7.1","1001219"
"Buck Martinez","- - -","688","2084","420","44","176","226","4","7.7 %","13.8 %",".125",".243",".227",".286",".352",".287","73","20.0","","7.1","1008156"
"Derrel Thomas","- - -","881","2754","611","27","311","204","71","8.9 %","11.8 %",".091",".278",".251",".321",".342",".299","86","3.0","","7.1","1012971"
"Dion James","- - -","800","2830","719","30","339","240","38","10.5 %","10.2 %",".107",".316",".289",".366",".396",".340","109","-46.0","","7.0","1006349"
"Randy Velarde","Yankees","416","1435","331","27","156","128","13","7.6 %","17.9 %",".125",".300",".257",".319",".382",".315","95","14.0","","7.0","942"
"Jim Eisenreich","- - -","799","2727","709","32","302","291","72","6.5 %","9.7 %",".115",".303",".283",".328",".398",".322","98","-3.0","","6.9","1003719"
"Ernest Riles","- - -","899","2811","637","48","309","284","20","8.7 %","14.5 %",".110",".284",".254",".319",".365",".304","88","-17.0","","6.9","1010964"
"Pat Borders","Blue Jays","632","2137","514","50","180","243","5","4.5 %","14.6 %",".140",".280",".257",".291",".397",".304","86","-8.0","","6.9","1068"
"Mike Ivie","- - -","580","2051","501","65","221","289","12","7.8 %","14.1 %",".168",".286",".269",".327",".437",".337","111","-8.0","","6.8","1006284"
"Terry Whitfield","- - -","674","2017","514","33","224","172","17","6.8 %","13.4 %",".117",".313",".281",".333",".398",".322","102","8.0","","6.8","1013899"
"Lance Blankenship","Athletics","431","1292","233","9","176","92","54","15.5 %","16.9 %",".077",".270",".222",".350",".299",".314","99","24.0","","6.8","1001052"
"Ed Ott","- - -","520","1908","452","33","193","190","14","7.1 %","13.0 %",".111",".284",".259",".312",".370",".301","83","5.0","","6.7","1009900"
"Sammy Sosa","- - -","539","2052","459","70","271","234","103","5.6 %","24.0 %",".170",".290",".243",".291",".413",".312","91","26.0","","6.7","302"
"R.J. Reynolds","- - -","766","2512","605","35","288","294","109","7.6 %","16.7 %",".115",".310",".267",".321",".381",".316","99","0.0","","6.7","1010872"
"Orlando Merced","Pirates","412","1496","358","24","204","180","16","13.0 %","14.5 %",".129",".317",".278",".372",".407",".349","117","-1.0","","6.7","1393"
"Mark Belanger","- - -","506","1614","286","3","158","91","35","8.7 %","13.4 %",".053",".236",".204",".280",".256",".252","56","63.0","","6.6","1000786"
"Lamar Johnson","- - -","685","2574","668","59","262","345","20","7.4 %","10.2 %",".131",".297",".284",".336",".415",".334","106","-3.0","","6.6","1006481"
"Shawon Dunston","Cubs","917","3546","867","73","410","344","133","3.9 %","16.4 %",".136",".292",".259",".289",".395",".301","81","-36.0","","6.5","1401"
"Keith Moreland","- - -","1297","5082","1279","121","511","674","28","8.0 %","10.1 %",".132",".289",".279",".335",".411",".327","100","-83.0","","6.5","1009161"
"Chris Brown","- - -","442","1690","410","38","164","184","21","7.1 %","14.9 %",".123",".299",".269",".333",".392",".321","103","-5.0","","6.5","1001503"
"Pat Sheridan","- - -","834","2702","611","51","319","257","86","8.7 %","18.5 %",".118",".298",".253",".319",".371",".311","92","8.0","","6.4","1011872"
"Luis Polonia","- - -","893","3618","974","14","501","274","250","6.9 %","10.6 %",".075",".326",".294",".342",".369",".323","100","-36.0","","6.4","1010427"
"Alan Wiggins","- - -","615","2553","581","5","346","118","242","9.2 %","7.6 %",".051",".280",".259",".330",".309",".306","92","-4.0","","6.4","1013931"
"Bill Robinson","- - -","617","2102","521","85","253","336","42","5.6 %","18.0 %",".198",".291",".269",".310",".467",".336","105","-7.0","","6.4","1011054"
"Dave Revering","- - -","553","2003","486","62","205","234","2","7.4 %","12.0 %",".164",".274",".265",".318",".430",".328","104","8.0","","6.4","1010855"
"Jack Perconte","- - -","418","1630","389","2","191","76","78","9.1 %","7.5 %",".059",".292",".270",".340",".329",".316","92","2.0","","6.3","1010177"
"Len Randle","- - -","513","2035","471","16","232","130","79","10.0 %","10.3 %",".089",".288",".262",".337",".351",".310","90","2.0","","6.3","1010693"
"Ron Jackson","- - -","770","2788","672","48","310","300","17","6.5 %","9.4 %",".129",".278",".265",".319",".394",".317","94","10.0","","6.3","1006310"
"Ivan Rodriguez","Rangers","341","1261","312","21","119","130","8","4.6 %","14.7 %",".113",".298",".266",".301",".379",".302","85","17.0","","6.2","1275"
"Bob Bailor","- - -","867","3191","772","9","337","222","90","5.8 %","5.1 %",".061",".275",".264",".310",".325",".291","76","33.0","","6.2","1000433"
"Jorge Orta","- - -","1123","3988","976","86","456","472","19","8.3 %","9.0 %",".137",".280",".273",".333",".410",".328","102","-53.0","","6.1","1009853"
"Joe Oliver","Reds","526","1916","429","46","150","248","3","6.4 %","16.8 %",".134",".273",".245",".293",".379",".293","77","10.0","","6.0","1009778"
"Geno Petralli","- - -","766","2131","501","24","184","192","8","10.1 %","12.3 %",".092",".298",".267",".344",".360",".318","95","-33.0","","6.0","1010244"
"Leo Gomez","Orioles","336","1330","272","43","135","135","3","10.8 %","17.1 %",".158",".258",".238",".325",".397",".325","101","4.0","","6.0","1004822"
"Billy Hatcher","- - -","1114","4412","1072","51","545","368","210","5.6 %","10.1 %",".100",".287",".266",".315",".366",".308","90","-32.0","","5.9","1005486"
"Charlie O'Brien","- - -","379","1232","230","16","102","115","1","8.2 %","10.1 %",".105",".227",".214",".291",".318",".277","70","34.0","","5.9","1009685"
"Dale Berra","- - -","814","2853","603","49","236","278","32","7.4 %","14.8 %",".107",".263",".236",".294",".344",".282","72","14.0","","5.8","1000896"
"Mike Bordick","Athletics","413","1485","344","6","143","117","25","7.7 %","10.6 %",".059",".295",".265",".333",".324",".301","89","1.0","","5.7","129"
"John Milner","- - -","589","1683","368","49","183","217","17","13.5 %","9.5 %",".154",".257",".256",".355",".410",".342","111","-11.0","","5.6","1008965"
"Mike Sharperson","- - -","527","1376","336","10","148","121","22","10.1 %","11.0 %",".084",".313",".281",".356",".365",".327","106","-11.0","","5.5","1011809"
"Jeff King","Pirates","513","1975","450","46","231","253","22","7.1 %","10.6 %",".137",".260",".252",".306",".389",".308","89","6.0","","5.5","1006931"
"Pat Tabler","- - -","1186","4364","1101","47","454","512","16","8.6 %","12.8 %",".097",".315",".282",".345",".379",".324","99","-47.0","","5.4","1012806"
"Bernie Williams","Yankees","286","1295","301","20","149","128","26","10.0 %","15.4 %",".125",".301",".262",".339",".388",".326","100","0.0","","5.4","857"
"Tim Laudner","Twins","687","2268","458","77","221","263","3","8.4 %","24.4 %",".166",".268",".225",".292",".391",".305","83","-21.0","","5.4","1007381"
"Mike Fitzgerald","- - -","807","2667","545","48","220","293","31","10.9 %","16.2 %",".111",".267",".235",".321",".346",".299","86","-42.0","","5.4","1004114"
"Barry Bonnell","- - -","929","3354","833","56","363","355","64","6.8 %","11.5 %",".117",".294",".272",".323",".389",".317","89","-13.0","","5.3","1001171"
"Donnie Hill","- - -","730","2551","594","26","276","228","22","6.9 %","8.8 %",".085",".274",".257",".308",".343",".293","82","-8.0","","5.3","1005811"
"Franklin Stubbs","- - -","842","2762","573","102","310","329","74","8.7 %","21.7 %",".173",".263",".232",".300",".404",".312","96","-1.0","","5.3","1012643"
"Kiko Garcia","- - -","508","1563","344","11","160","108","32","6.1 %","18.0 %",".082",".289",".239",".287",".321",".274","70","27.0","","5.2","1004502"
"Kevin Elster","Mets","512","1765","355","34","166","174","10","8.0 %","13.7 %",".119",".242",".224",".288",".343",".279","77","8.0","","5.2","1003758"
"Bob Dernier","- - -","824","2757","634","23","374","152","218","8.1 %","10.9 %",".078",".282",".255",".318",".333",".306","85","4.0","","5.2","1003220"
"Tom Foley","- - -","959","2825","627","29","233","246","31","7.7 %","12.9 %",".098",".273",".245",".303",".343",".283","75","7.0","","5.2","1004200"
"Scott Cooper","Red Sox","280","1014","256","14","107","103","6","9.6 %","11.5 %",".118",".313",".285",".356",".403",".338","101","12.0","","5.1","1002600"
"Greg Gross","- - -","1228","2577","615","7","247","203","21","12.3 %","5.1 %",".068",".290",".279",".366",".346",".322","96","-14.0","","5.1","1005086"
"Bill Stein","- - -","684","2247","550","35","202","244","9","5.9 %","12.5 %",".112",".291",".267",".311",".379",".306","86","-2.0","","5.1","1012463"
"Joe Lefebvre","- - -","421","1253","281","31","139","130","11","11.1 %","16.3 %",".157",".290",".258",".344",".414",".336","112","-4.0","","5.1","1007474"
"Pat Listach","Brewers","245","1052","255","4","143","77","72","8.7 %","18.4 %",".064",".339",".273",".339",".337",".317","95","2.0","","5.1","1007655"
"Gary Thomasson","- - -","420","1326","279","40","145","164","24","12.3 %","19.9 %",".161",".282",".244",".338",".405",".333","106","1.0","","5.1","1012977"
"Dave Stapleton","Red Sox","554","2189","550","41","238","224","6","5.2 %","7.4 %",".127",".276",".271",".310",".398",".314","88","7.0","","5.1","1012423"
"Steve Balboni","- - -","953","3440","714","181","351","495","1","7.9 %","24.9 %",".222",".253",".229",".293",".451",".325","100","-18.0","","5.0","1000473"
"Jerry Hairston","- - -","622","1232","267","30","137","141","2","13.5 %","12.2 %",".153",".270",".256",".357",".409",".341","108","4.0","","5.0","1005210"
"Tony Scott","- - -","836","2880","671","17","308","241","119","6.0 %","14.7 %",".079",".292",".253",".299",".332",".284","75","35.0","","5.0","1011695"
"Reggie Sanders","Reds","261","1041","248","33","158","122","44","9.5 %","21.6 %",".175",".320",".269",".343",".444",".351","115","-3.0","","4.9","1129"
"Jose Lind","- - -","903","3539","824","8","325","286","53","5.5 %","9.2 %",".061",".277",".254",".295",".315",".273","69","30.0","","4.9","1007623"
"Phil Plantier","- - -","309","1131","248","52","141","168","7","11.7 %","22.2 %",".213",".288",".255",".347",".467",".355","115","-3.0","","4.9","1010388"
"Champ Summers","- - -","509","1323","300","50","172","186","14","12.4 %","14.7 %",".187",".279",".265",".364",".452",".361","123","-19.0","","4.8","1012718"
"Jim Presley","- - -","954","3818","875","135","413","495","9","5.5 %","22.5 %",".173",".286",".247",".290",".420",".310","87","-49.0","","4.8","1010523"
"Rick Manning","- - -","1235","4691","1051","47","522","380","133","8.2 %","10.2 %",".083",".270",".249",".311",".333",".293","79","-9.0","","4.8","1008068"
"Rick Leach","- - -","745","1924","460","18","205","183","8","9.1 %","11.3 %",".101",".295",".268",".335",".369",".314","93","22.0","","4.7","1007426"
"Ron Hodges","Mets","480","1162","237","8","74","87","8","14.3 %","14.2 %",".073",".283",".243",".353",".316",".305","91","1.0","","4.7","1005886"
"Greg Pryor","- - -","657","2040","468","14","202","145","11","5.1 %","9.0 %",".077",".268",".250",".291",".327",".279","70","24.0","","4.7","1010555"
